response_id,jobs_displaced,jobs_created
2273,36,49
2274,37,33
2276,50,40
2277,50,32
2278,43,72
2279,17,42
2280,34,37
2281,40,49
2282,11,48
2284,35,37
2285,14,41
2286,66,68
2287,54,44
2288,38,51
2289,32,28
2290,29,24
2291,31,30
2292,25,32
2293,25,28
2294,35,45
2295,16,45
2296,27,30
2297,36,39
2298,37,26
2299,45,39
2300,44,33
2301,36,39
2302,45,27
2303,8,23
2304,15,21
2305,203,444
2306,163,384
2307,549,431
2308,432,299
2309,435,347
2310,405,480
2311,275,411
2312,521,521
2313,392,456
2314,364,542
2315,146,372
2316,408,445
2317,211,301
2318,179,410
2319,533,523
2320,359,675
2321,1,15
2322,26,31
2323,40,39
2324,24,40
2325,18,44
2326,23,40
2327,62,38
2328,28,29
2329,12,30
2330,32,32
2331,0,39
2332,16,37
2333,13,26
2334,47,42
2335,44,37
2336,20,39
2338,739,1198
2339,616,1088
2340,898,1277
2341,1008,1217
2342,1597,1289
2343,1268,1086
2344,587,979
2345,1215,888
2346,1591,784
2347,1554,1486
2348,1629,1424
2349,1568,969
2350,874,935
2351,1469,1239
2352,764,1194
2354,9,15
2355,35,38
2356,27,32
2358,24,33
2359,14,24
2360,28,23
2361,29,32
2362,25,19
2363,44,28
2364,37,21
2365,0,14
2366,18,38
2367,36,41
2368,33,35
2370,10,8
2371,10,10
2372,11,10
2373,4,7
2374,7,16
2375,11,5
2376,7,17
2377,5,15
2378,15,16
2379,13,15
2380,3,6
2381,14,17
2382,13,12
2384,6,7
2386,30,55
2387,25,38
2388,50,48
2389,29,33
2390,19,60
2391,57,65
2392,35,48
2393,42,42
2394,68,53
2395,49,37
2396,27,39
2398,29,61
2399,35,67
2400,47,53
2401,39,58
2402,57,35
2404,31,48
2405,76,47
2406,78,72
2407,54,49
2408,53,54
2409,66,41
2410,59,52
2411,42,31
2412,58,76
2413,79,48
2415,39,52
2416,48,46
2417,32,28
2418,14,16
2419,15,21
2420,19,19
2421,20,11
2422,38,16
2423,20,17
2424,14,19
2425,16,19
2426,15,18
2427,17,23
2428,31,18
2429,21,27
2430,17,25
2431,16,20
2433,4,1
2434,1,1
2435,3,2
2436,2,3
2437,2,1
2438,2,3
2439,1,1
2440,4,3
2441,3,4
2442,0,3
2443,2,1
2444,3,3
2445,3,4
2446,3,3
2447,4,2
2448,5,2
2449,2,2
2450,5,3
2451,4,3
2452,4,2
2453,2,2
2454,0,5
2456,0,3
2457,4,4
2458,6,7
2459,5,4
2460,3,5
2461,4,3
2462,6,5
2464,5,4
2465,471,735
2466,358,229
2467,750,317
2468,641,621
2469,696,497
2470,247,330
2471,281,263
2472,238,255
2473,22,445
2474,647,619
2475,760,901
2476,134,446
2477,395,466
2478,595,605
2479,449,353
2480,887,595
2481,31,36
2482,52,40
2483,48,43
2484,17,18
2485,24,29
2486,76,44
2487,27,39
2488,60,34
2489,85,43
2490,34,37
2491,19,21
2492,43,28
2493,45,29
2494,8,21
2495,0,29
2496,70,67
2497,0,1
2498,1,1
2499,0,1
2500,1,1
2501,0,1
2502,1,1
2503,1,1
2504,1,1
2505,1,1
2506,1,1
2507,1,1
2508,1,1
2509,0,1
2510,1,1
2511,1,1
2512,1,1
2513,36,35
2514,33,40
2515,28,23
2516,23,52
2517,46,49
2518,23,23
2519,38,40
2520,24,43
2521,22,46
2522,83,41
2523,34,53
2524,38,52
2525,32,28
2526,55,48
2527,35,35
2528,12,30
2529,12,7
2530,8,11
2531,23,16
2532,20,10
2533,4,5
2534,11,8
2535,11,18
2536,21,20
2537,13,17
2538,31,17
2539,34,19
2540,26,27
2541,31,26
2542,25,19
2543,25,19
2544,24,22
2545,15,25
2546,31,15
2547,22,16
2548,15,14
2549,22,22
2550,18,11
2551,18,17
2552,38,22
2553,1,7
2554,17,25
2555,36,26
2556,21,10
2557,14,11
2558,22,21
2559,22,11
2560,34,30
2561,0,3
2562,20,30
2563,42,14
2564,23,31
2565,12,28
2566,20,0
2567,27,21
2568,40,45
2570,36,12
2571,14,10
2572,22,36
2573,31,29
2575,9,40
2576,32,23
2577,8,7
2578,12,16
2579,12,6
2580,14,14
2582,9,11
2583,7,11
2584,4,8
2585,8,12
2586,6,11
2587,17,14
2588,9,10
2589,9,9
2590,8,11
2591,13,8
2592,11,13
2593,889,697
2594,741,693
2595,707,500
2596,709,604
2597,450,462
2598,387,663
2599,295,571
2600,872,1009
2601,868,493
2602,478,795
2603,281,823
2604,406,595
2605,973,845
2606,153,601
2607,355,730
2608,715,554
2609,0,0
2610,0,0
2611,1,0
2612,1,0
2613,0,0
2614,1,0
2615,0,0
2616,0,0
2617,0,0
2618,0,0
2619,1,1
2620,1,0
2621,1,1
2622,0,0
2623,0,0
2624,1,1
2625,1,1
2626,1,1
2627,1,2
2628,2,1
2629,1,1
2630,1,2
2631,1,1
2632,1,1
2633,2,1
2634,1,2
2635,1,1
2636,2,1
2637,3,2
2639,1,1
2640,2,2
2641,44,31
2642,36,19
2644,4,29
2645,48,15
2646,22,40
2647,38,23
2648,33,42
2649,43,42
2650,29,31
2651,55,45
2652,38,40
2653,63,48
2654,31,32
2655,47,29
2656,35,28
2657,6,9
2658,6,6
2659,12,9
2661,13,13
2662,11,11
2663,12,12
2664,10,10
2665,5,9
2666,6,10
2667,7,8
2668,11,11
2669,13,10
2670,8,8
2672,13,13
2673,5,2
2674,4,9
2675,17,16
2676,12,10
2677,5,7
2678,0,15
2679,15,2
2680,10,1
2681,14,10
2682,12,14
2683,6,16
2684,3,4
2685,17,16
2686,15,8
2687,8,6
2688,19,9
2689,3,25
2690,27,39
2691,16,23
2692,35,23
2693,23,17
2695,42,49
2696,66,49
2697,23,35
2698,51,44
2699,38,47
2700,31,46
2701,34,42
2702,38,50
2703,56,35
2704,52,39
2705,233,180
2706,190,209
2707,165,206
2708,155,105
2710,191,229
2711,207,168
2712,167,236
2713,155,202
2714,148,244
2715,192,243
2716,90,148
2718,212,216
2719,187,191
2721,23,26
2722,20,26
2723,7,13
2724,34,34
2725,40,34
2726,8,25
2727,16,22
2728,19,23
2729,31,26
2730,15,19
2731,21,26
2732,11,18
2733,27,24
2734,31,30
2735,12,21
2736,34,33
2737,0,0
2738,10,3
2739,0,0
2740,0,0
2741,2,3
2742,2,2
2743,4,0
2744,0,2
2745,7,0
2747,1,2
2749,4,0
2750,7,5
2751,7,7
2752,3,3
2753,0,0
2754,0,0
2755,0,0
2756,0,0
2757,0,0
2758,0,0
2759,0,0
2760,0,0
2761,0,0
2762,1,1
2763,0,0
2765,0,0
2767,0,1
2768,0,0
2769,2,2
2770,3,2
2771,2,3
2772,2,2
2773,0,2
2774,2,2
2775,1,2
2777,2,2
2778,2,2
2779,2,2
2780,3,2
2781,2,1
2782,0,2
2783,2,3
2784,1,2
2785,719,376
2786,1357,951
2787,775,656
2788,1024,916
2789,832,638
2790,750,812
2791,605,880
2792,541,507
2793,1151,918
2794,160,678
2795,682,608
2797,1164,1047
2798,400,891
2799,524,897
2800,540,752
2801,49,36
2802,57,54
2803,28,46
2804,30,33
2805,40,57
2806,40,45
2807,37,28
2808,43,52
2809,59,49
2810,26,35
2812,24,27
2813,53,25
2814,79,61
2815,18,37
2816,58,44
2817,25,20
2818,24,31
2819,35,11
2820,19,16
2821,22,35
2822,33,27
2823,25,10
2824,25,22
2825,26,28
2826,24,23
2827,26,25
2828,20,9
2829,14,22
2830,40,25
2831,23,15
2832,15,10
2833,407,212
2834,472,428
2835,72,380
2836,259,340
2837,406,507
2838,327,576
2839,468,450
2841,251,519
2842,369,512
2843,632,444
2844,441,351
2845,93,195
2846,395,473
2847,465,377
2848,341,463
2849,19,12
2850,20,18
2851,15,13
2852,11,12
2853,30,14
2854,17,14
2855,20,20
2856,13,6
2857,5,16
2858,20,16
2859,14,15
2860,4,19
2861,4,7
2862,30,21
2863,21,14
2864,10,15
2865,43,39
2866,51,60
2868,30,41
2869,40,12
2871,24,17
2872,54,47
2873,25,23
2874,51,43
2875,61,43
2876,24,12
2877,19,31
2878,57,52
2879,13,37
2880,59,36
2881,12,6
2883,19,9
2884,20,8
2885,26,16
2886,2,7
2887,17,24
2888,4,0
2889,12,11
2891,5,3
2892,12,9
2893,32,29
2894,27,27
2895,18,18
2897,4,2
2898,0,3
2899,4,2
2900,2,0
2901,3,5
2902,2,5
2903,3,0
2904,0,3
2905,3,2
2906,2,3
2907,4,4
2908,2,2
2909,6,5
2910,2,3
2911,2,1
2912,8,5
2913,2,2
2914,5,3
2915,2,3
2916,2,3
2917,2,3
2918,1,2
2919,2,3
2920,2,2
2922,2,3
2923,2,2
2924,3,3
2925,3,3
2926,3,3
2927,1,3
2928,4,3
2929,804,995
2930,369,477
2931,615,503
2932,706,687
2933,456,684
2934,197,613
2935,147,495
2936,761,644
2937,556,510
2938,821,840
2939,449,270
2940,634,821
2941,635,829
2942,810,780
2943,774,445
2944,560,683
2945,1,1
2946,0,1
2947,1,1
2948,1,1
2949,1,1
2950,1,1
2951,1,1
2952,1,1
2953,1,1
2954,1,0
2955,1,2
2956,1,1
2957,1,1
2958,1,1
2959,1,1
2960,1,1
2961,1,1
2962,1,2
2963,1,1
2964,1,2
2965,2,1
2966,2,1
2967,0,1
2968,2,1
2969,2,2
2970,2,1
2971,2,2
2972,1,1
2974,1,1
2975,1,1
2976,3,2
2977,17,8
2978,10,19
2980,17,9
2981,2,5
2982,2,3
2983,7,16
2984,7,12
2985,19,12
2987,17,20
2988,22,9
2989,18,10
2990,16,9
2991,10,9
2992,22,21
2993,687,739
2994,1244,961
2995,706,1131
2996,1239,990
2997,408,600
2998,1235,834
2999,1137,1253
3000,789,944
3001,1024,951
3002,1409,1312
3003,1064,1365
3004,1035,1283
3005,711,967
3006,779,1180
3007,774,1131
3008,0,875
3009,10,5
3011,7,4
3012,11,11
3013,10,9
3014,7,13
3015,8,10
3016,10,8
3017,5,5
3018,4,7
3019,11,15
3020,14,13
3021,11,12
3022,9,8
3023,27,15
3024,8,11
3025,0,309
3026,167,275
3027,249,434
3028,486,330
3029,386,371
3030,161,327
3031,433,384
3032,278,250
3033,0,351
3034,351,544
3035,505,306
3036,416,163
3037,616,443
3038,541,520
3039,375,414
3040,255,336
3041,0,1
3042,1,2
3043,2,1
3044,2,2
3045,2,2
3046,2,1
3047,1,1
3048,1,1
3049,0,1
3050,1,2
3051,0,1
3054,2,1
3055,0,1
3056,1,2
3057,37,40
3058,45,67
3059,47,46
3060,32,32
3061,55,57
3062,27,29
3063,56,52
3064,54,63
3065,36,52
3066,49,55
3067,42,51
3068,58,41
3069,52,60
3070,24,59
3071,53,63
3072,39,49
3073,5,4
3074,7,8
3075,4,5
3076,8,7
3077,10,5
3078,5,5
3079,9,3
3080,7,8
3081,5,4
3082,2,6
3083,3,6
3084,6,5
3086,0,1
3087,7,6
3088,4,4
3091,14,21
3092,0,8
3093,18,29
3094,11,3
3095,4,15
3096,18,7
3097,13,28
3098,0,2
3099,11,28
3100,14,7
3101,17,29
3102,28,4
3103,1,16
3104,37,29
3105,3,1
3106,2,4
3107,5,2
3108,4,3
3109,5,4
3110,3,2
3111,5,5
3112,3,6
3113,5,5
3114,2,3
3116,1,2
3117,4,4
3118,6,4
3119,2,2
3120,6,6
3121,25,15
3123,20,16
3124,13,10
3125,9,9
3126,19,21
3127,20,18
3128,12,17
3129,17,21
3130,12,16
3131,16,17
3132,15,23
3133,13,22
3134,15,17
3135,25,17
3136,5,16
3137,29,23
3138,16,26
3139,3,29
3140,53,56
3141,35,41
3142,34,27
3143,61,31
3144,22,20
3145,42,7
3146,42,30
3147,44,36
3148,14,31
3149,33,29
3150,48,49
3151,28,29
3152,34,29
3153,47,81
3154,106,150
3155,66,148
3156,54,64
3157,216,182
3158,14,55
3159,223,87
3161,195,158
3162,111,43
3163,135,142
3164,222,124
3166,90,107
3167,119,73
3168,65,55
3169,397,412
3170,755,617
3171,433,283
3172,276,470
3173,969,444
3174,656,654
3176,581,352
3177,308,306
3178,241,185
3180,0,434
3181,352,457
3182,665,373
3183,432,384
3184,298,101
3185,1,1
3186,2,1
3187,3,2
3188,1,2
3189,2,2
3190,1,1
3193,3,2
3194,1,2
3195,2,1
3196,2,1
3198,2,2
3199,3,1
3200,1,1
3201,108,324
3202,437,224
3203,455,364
3204,167,220
3205,369,334
3206,482,191
3207,440,373
3208,429,479
3209,157,170
3210,258,225
3211,241,365
3212,88,220
3213,468,359
3214,285,191
3215,301,253
3216,600,303
3217,2,4
3218,0,3
3219,1,1
3220,2,2
3221,7,5
3222,0,2
3223,3,3
3224,5,5
3225,2,1
3227,0,2
3228,0,2
3230,5,2
3231,4,3
3232,2,4
3233,3,3
3234,3,3
3235,2,4
3236,1,2
3237,2,3
3238,0,4
3239,2,2
3240,4,3
3241,4,2
3242,4,3
3243,3,2
3244,5,4
3245,2,3
3246,7,5
3247,2,2
3248,4,3
3249,0,20
3250,21,28
3251,36,26
3252,10,30
3253,34,30
3254,38,23
3255,44,20
3256,21,21
3257,31,32
3258,43,22
3259,0,30
3260,28,44
3261,40,55
3262,39,48
3264,29,34
3265,137,92
3266,167,98
3267,179,136
3269,27,69
3270,0,112
3271,184,198
3273,145,97
3274,115,155
3275,224,161
3276,138,141
3277,149,117
3278,30,141
3279,110,105
3280,158,161
3281,17,17
3282,14,19
3283,13,9
3284,18,20
3285,20,13
3287,2,9
3288,20,13
3289,12,15
3290,0,12
3291,16,25
3292,8,12
3293,10,20
3294,2,16
3295,24,24
3296,16,15
3297,1,0
3298,1,1
3299,1,1
3300,1,1
3301,1,1
3302,1,1
3303,1,1
3304,1,1
3305,1,0
3306,0,1
3307,1,1
3308,1,1
3309,1,1
3310,1,1
3311,1,1
3312,1,1
3313,2,3
3314,2,3
3315,3,3
3316,2,3
3317,2,3
3319,3,3
3320,3,3
3322,2,3
3323,4,4
3324,3,4
3325,5,3
3326,2,3
3329,3,4
3330,5,4
3331,6,7
3332,6,7
3333,5,3
3334,1,5
3335,3,5
3336,3,5
3337,9,8
3338,4,4
3339,2,4
3340,8,6
3341,6,5
3342,6,5
3343,5,4
3344,4,6
3345,30,24
3346,21,24
3347,29,38
3348,21,25
3349,16,23
3350,23,37
3351,2,24
3352,26,18
3353,33,29
3354,21,34
3355,23,20
3356,29,29
3357,31,24
3358,7,21
3360,21,28
3361,1,2
3362,2,1
3363,2,2
3364,2,2
3365,2,1
3366,1,1
3367,0,0
3368,1,2
3369,1,1
3370,1,2
3371,2,2
3372,2,2
3373,2,2
3375,3,2
3376,2,2
3377,1,1
3378,1,2
3379,1,2
3380,0,1
3381,2,2
3382,2,2
3383,1,2
3384,1,1
3385,2,2
3386,0,1
3387,1,1
3388,2,2
3389,1,2
3390,0,1
3391,1,2
3392,2,2
3393,7,8
3394,10,8
3395,4,9
3396,19,14
3397,11,4
3398,3,12
3399,11,12
3400,9,3
3401,20,19
3402,19,11
3403,9,7
3404,9,11
3405,25,11
3406,10,9
3407,15,13
3408,15,12
3409,3,4
3410,0,2
3411,3,4
3412,3,3
3413,2,4
3414,3,2
3415,3,3
3416,3,3
3417,3,1
3418,0,2
3419,1,3
3420,2,3
3422,4,3
3423,4,3
3424,4,4
3425,6,7
3426,6,7
3427,3,6
3428,7,5
3429,5,7
3430,7,5
3431,8,6
3432,3,7
3433,3,5
3434,6,8
3435,9,8
3437,7,7
3438,8,7
3439,5,7
3440,7,9
3441,376,457
3442,670,631
3443,734,757
3444,956,405
3445,677,741
3446,493,519
3447,640,631
3448,568,744
3449,446,415
3450,396,273
3451,537,422
3452,583,657
3453,251,325
3455,588,310
3456,960,744
3457,31,1
3458,11,21
3459,61,50
3460,60,44
3461,28,39
3462,37,22
3463,23,39
3464,33,20
3465,0,23
3466,36,28
3467,38,63
3468,56,36
3469,23,50
3470,30,33
3471,17,41
3473,496,514
3474,397,245
3475,748,324
3476,253,178
3477,462,439
3478,286,275
3479,402,504
3480,340,602
3481,260,337
3482,590,353
3483,305,553
3484,490,474
3485,665,492
3486,358,352
3487,699,522
3488,314,241
3489,38,27
3490,24,28
3491,15,28
3492,31,36
3493,40,27
3494,21,28
3495,27,27
3496,27,28
3497,13,18
3498,34,31
3499,24,29
3500,19,29
3501,35,36
3502,18,24
3503,26,39
3504,19,22
3505,724,816
3506,249,259
3507,644,490
3508,994,409
3509,674,741
3510,283,668
3511,622,651
3512,445,423
3513,923,899
3514,699,384
3515,526,609
3516,470,580
3518,783,719
3519,364,678
3520,356,692
3521,15,12
3522,8,12
3523,17,22
3524,20,14
3525,16,8
3526,8,14
3527,16,13
3528,22,23
3529,13,16
3530,12,22
3531,27,21
3532,23,21
3533,0,25
3534,16,18
3535,14,15
3536,15,16
3537,65,46
3538,55,64
3539,45,57
3540,16,29
3541,29,28
3542,40,39
3543,17,0
3545,21,17
3546,58,54
3547,40,50
3548,29,43
3549,44,42
3550,42,29
3551,29,46
3552,24,56
3553,4,3
3554,2,2
3555,2,3
3556,2,3
3557,2,2
3558,2,3
3560,4,3
3561,4,3
3562,3,2
3563,4,3
3564,2,1
3565,3,3
3566,3,3
3567,4,3
3568,5,4
3569,21,34
3570,29,21
3571,26,25
3572,31,27
3573,26,18
3574,31,29
3575,38,26
3576,24,23
3577,43,36
3578,25,18
3579,42,31
3580,4,16
3581,24,20
3582,26,27
3583,34,37
3584,41,31
3585,26,26
3586,15,24
3587,44,46
3588,41,42
3589,36,35
3590,48,35
3591,20,40
3592,25,29
3593,24,42
3594,41,52
3595,28,53
3596,58,51
3597,60,45
3598,43,55
3599,30,32
3600,31,56
3601,2,1
3602,1,0
3603,2,1
3604,2,1
3605,0,0
3606,0,0
3607,1,1
3608,1,1
3609,1,1
3610,1,1
3611,2,1
3612,2,1
3613,1,1
3614,1,1
3615,1,2
3616,1,1
3617,664,575
3618,582,325
3619,781,1017
3620,287,571
3621,33,658
3622,635,804
3623,553,624
3624,714,461
3625,488,376
3626,683,888
3628,59,797
3629,0,711
3630,1039,652
3631,448,805
3633,289,272
3634,339,337
3635,217,334
3636,277,313
3637,278,411
3638,313,493
3639,133,299
3640,207,187
3641,278,314
3644,425,358
3645,130,310
3646,306,239
3647,127,348
3648,405,410
3649,6,5
3650,4,6
3652,8,4
3653,2,2
3654,4,5
3656,6,2
3657,4,5
3658,11,4
3659,9,6
3660,2,5
3661,5,5
3662,7,3
3663,3,3
3664,5,3
3665,4,4
3666,4,1
3667,4,2
3668,4,2
3669,3,5
3670,6,2
3671,2,1
3672,4,6
3673,6,5
3674,5,3
3675,4,4
3676,4,5
3677,5,3
3678,3,3
3679,0,1
3680,3,5
3681,1,3
3683,1,3
3684,3,1
3685,3,3
3686,4,3
3687,4,3
3688,3,2
3689,4,3
3690,4,3
3691,3,2
3692,4,2
3693,2,4
3694,3,4
3695,4,2
3696,4,3
3698,13,10
3699,6,7
3700,1,4
3701,1,3
3702,6,6
3703,12,10
3704,8,5
3705,5,8
3706,11,10
3707,11,8
3708,10,7
3709,3,5
3711,8,8
3712,9,9
3714,2,1
3715,0,1
3716,1,0
3717,0,1
3718,1,1
3719,1,1
3720,1,1
3722,1,1
3723,1,1
3724,1,1
3725,2,1
3726,2,1
3728,0,1
3729,1,1
3731,3,2
3732,1,2
3733,1,1
3734,2,2
3735,3,2
3736,3,2
3737,2,2
3738,1,1
3739,2,2
3740,2,2
3741,2,2
3742,1,2
3743,2,1
3744,3,3
3746,11,7
3747,14,10
3748,15,15
3750,12,12
3751,7,8
3752,13,18
3753,20,18
3754,6,16
3756,4,11
3757,9,12
3758,14,18
3759,16,17
3760,8,13
3761,41,38
3762,33,31
3763,49,41
3764,29,34
3765,12,32
3766,56,62
3767,26,47
3768,24,27
3769,35,33
3770,40,45
3773,48,56
3774,46,43
3775,49,42
3777,1,2
3778,0,1
3779,1,1
3780,1,1
3781,2,2
3782,1,2
3783,3,2
3784,1,2
3785,1,1
3786,2,1
3787,1,1
3788,2,2
3789,2,2
3790,2,1
3791,2,2
3792,1,2
3793,30,21
3794,0,26
3795,23,18
3796,0,12
3797,15,20
3798,27,18
3799,35,20
3800,33,30
3801,9,26
3802,1,19
3803,26,27
3804,21,19
3805,20,33
3806,13,29
3807,22,26
3808,30,36
3809,1,3
3810,2,1
3811,4,2
3812,4,2
3814,2,3
3815,3,4
3816,4,4
3817,3,1
3818,5,4
3819,5,6
3820,5,5
3821,4,4
3822,5,3
3823,4,4
3824,5,4
3825,3,5
3826,5,2
3827,3,5
3828,5,5
3830,8,5
3831,4,3
3832,0,0
3834,4,5
3835,4,3
3836,4,4
3837,7,6
3838,2,4
3839,0,7
3840,4,4
3841,3,3
3842,2,2
3843,3,3
3844,3,2
3845,2,3
3846,1,2
3847,1,2
3848,3,2
3849,2,2
3851,3,3
3852,3,2
3853,3,2
3854,1,2
3855,2,2
3856,2,2
3857,2,4
3858,2,1
3859,1,3
3860,1,1
3861,2,4
3862,4,3
3863,3,3
3864,1,1
3865,6,4
3866,2,5
3868,3,2
3869,6,3
3870,1,2
3871,2,3
3872,2,2
3873,33,37
3874,20,16
3875,26,36
3876,30,37
3877,41,21
3878,20,35
3879,34,35
3880,15,24
3882,64,35
3883,47,61
3884,65,35
3885,8,29
3886,18,32
3887,19,23
3888,21,30
3889,21,13
3890,29,9
3892,16,16
3893,17,17
3894,10,12
3895,32,30
3896,17,14
3897,23,25
3898,37,30
3899,22,25
3900,28,26
3901,17,30
3902,33,20
3903,27,21
3904,29,29
3905,4,6
3906,8,17
3907,27,28
3908,32,25
3909,14,20
3910,5,0
3911,20,15
3912,12,18
3913,26,23
3914,23,8
3915,0,13
3916,6,21
3917,8,13
3918,12,9
3919,23,16
3920,24,18
3921,1,1
3922,1,1
3923,1,4
3924,1,3
3925,2,2
3926,3,4
3927,2,2
3928,2,2
3929,3,3
3930,2,2
3931,2,3
3932,3,3
3933,1,1
3934,4,3
3935,3,2
3936,1,2
3937,60,31
3938,30,28
3939,38,21
3940,32,23
3941,21,25
3942,33,27
3943,45,43
3944,34,20
3945,41,50
3946,24,25
3947,38,31
3948,21,35
3949,37,29
3950,18,39
3951,32,30
3952,22,31
3953,1,0
3954,1,2
3955,2,2
3956,1,2
3957,0,1
3958,0,1
3959,2,2
3960,2,2
3961,1,2
3962,1,1
3963,2,1
3964,2,1
3965,2,1
3966,2,1
3967,1,2
3968,1,2
3969,13,4
3971,43,54
3972,42,45
3973,47,40
3974,5,19
3975,31,23
3976,43,26
3977,54,50
3978,43,24
3979,30,24
3980,40,26
3981,45,31
3983,23,17
3984,39,9
3985,1,1
3987,2,1
3988,0,1
3989,2,1
3990,2,1
3991,1,1
3992,2,1
3993,1,1
3994,1,2
3995,1,1
3996,1,1
3997,1,1
3998,1,1
3999,2,2
4000,1,1
4003,2,2
4004,2,2
4005,1,1
4006,1,1
4008,4,1
4010,2,2
4011,2,2
4013,0,1
4014,4,3
4016,2,2
4017,3,4
4019,3,3
4020,5,5
4021,5,7
4022,4,4
4023,4,3
4025,2,5
4027,4,5
4028,3,6
4029,3,3
4030,2,3
4031,5,4
4032,4,4
4033,3,2
4034,1,2
4035,2,2
4036,3,2
4037,0,2
4038,2,4
4039,3,2
4040,1,3
4041,3,2
4042,3,3
4044,1,2
4045,3,3
4046,1,1
4047,4,2
4048,1,1
4049,17,17
4050,18,24
4051,12,15
4052,25,20
4053,23,13
4054,2,4
4055,27,21
4057,28,10
4058,18,19
4059,11,5
4060,21,12
4061,8,16
4062,16,16
4063,25,30
4064,4,15
4065,15,22
4066,34,19
4067,20,24
4068,25,22
4069,42,30
4070,13,33
4071,15,19
4072,24,27
4073,30,14
4074,28,7
4075,6,34
4076,23,23
4077,34,22
4078,19,30
4079,15,28
4080,14,25
4081,11,6
4082,8,11
4083,9,7
4084,3,8
4085,10,10
4086,3,13
4087,16,16
4088,14,11
4089,5,9
4090,11,9
4091,4,8
4092,6,5
4093,16,7
4094,13,10
4095,13,13
4096,12,9
4097,1,4
4098,3,2
4099,4,2
4100,0,1
4101,4,3
4102,3,2
4103,4,4
4104,2,3
4105,3,3
4106,3,2
4107,0,3
4108,3,4
4109,4,5
4110,6,3
4111,2,2
4112,5,4
4113,172,222
4114,207,111
4116,289,224
4117,258,214
4118,171,163
4119,223,200
4120,275,267
4121,164,205
4122,134,242
4123,146,266
4124,134,140
4125,159,289
4126,144,203
4127,173,213
4128,200,222
4129,6,6
4130,8,6
4131,5,4
4132,7,6
4133,8,4
4134,0,1
4140,5,4
4141,2,4
4143,8,5
4144,8,4
4145,10,25
4146,55,44
4147,16,30
4148,34,35
4149,49,37
4150,1,18
4152,48,43
4153,34,47
4154,74,35
4155,33,32
4156,54,42
4157,24,26
4158,14,34
4159,25,39
4160,31,30
4161,14,9
4162,13,29
4163,18,23
4164,38,33
4165,33,5
4166,26,25
4167,8,34
4168,37,20
4169,30,31
4170,22,32
4171,14,16
4172,17,13
4173,27,38
4175,22,31
4176,29,43
4177,1,2
4178,1,2
4179,2,2
4180,2,2
4181,2,2
4182,2,3
4183,1,0
4184,2,1
4185,2,1
4186,2,3
4187,3,3
4188,2,2
4189,3,3
4190,3,2
4191,2,3
4192,2,2
4193,9,5
4194,2,7
4195,1,6
4196,1,1
4197,3,5
4198,7,6
4199,9,10
4200,15,9
4201,10,6
4202,2,3
4203,4,5
4204,7,6
4205,4,4
4206,2,0
4207,6,8
4208,3,1
4209,54,65
4210,55,50
4211,41,42
4212,52,29
4213,38,34
4215,70,37
4216,52,42
4217,28,50
4218,55,63
4219,54,78
4220,30,17
4221,52,49
4222,30,40
4223,80,51
4224,52,49
4225,0,0
4226,0,2
4227,3,1
4228,4,1
4229,0,3
4230,1,4
4231,1,3
4232,3,1
4233,3,0
4234,1,2
4236,0,2
4237,3,2
4238,3,0
4239,0,3
4241,13,21
4242,4,1
4243,26,15
4244,5,14
4245,9,15
4246,22,19
4247,14,24
4248,0,8
4249,15,18
4250,29,25
4251,11,24
4252,6,9
4253,6,13
4254,19,14
4255,2,14
4256,21,30
4257,0,4
4258,8,17
4259,8,9
4260,8,10
4261,5,11
4262,9,7
4263,6,15
4265,19,16
4266,9,7
4267,10,16
4268,12,13
4269,10,9
4270,9,11
4271,24,17
4272,16,13
4273,32,37
4274,25,40
4275,61,55
4276,41,37
4277,22,35
4278,25,34
4279,31,42
4280,44,21
4281,39,39
4282,20,44
4283,33,31
4284,40,50
4285,35,30
4286,38,47
4287,34,25
4288,39,36
4289,6,8
4290,8,6
4291,13,11
4292,4,10
4293,5,8
4294,3,7
4295,5,8
4296,10,9
4297,11,11
4298,9,11
4299,7,8
4300,9,8
4301,11,8
4302,4,8
4303,7,13
4304,5,10
4305,10,5
4306,1,1
4307,6,3
4308,0,3
4309,8,6
4310,7,1
4311,13,5
4312,3,8
4313,6,7
4314,3,11
4315,17,5
4316,12,10
4317,12,8
4318,15,10
4319,0,3
4320,14,11
4321,40,30
4322,60,49
4323,78,50
4324,17,33
4326,72,26
4327,43,59
4328,51,25
4329,61,50
4330,21,29
4331,30,39
4333,44,43
4334,24,57
4335,53,61
4336,32,45
4337,3,4
4338,3,6
4339,4,4
4340,6,5
4341,4,4
4342,4,4
4343,3,2
4344,4,4
4345,5,5
4346,4,7
4347,3,4
4348,6,7
4349,5,4
4350,4,3
4351,5,5
4352,6,5
4353,3,0
4354,20,23
4355,11,15
4356,17,16
4357,16,35
4358,0,5
4360,19,12
4361,9,20
4362,12,15
4363,24,23
4364,25,38
4365,7,18
4366,44,30
4367,0,21
4368,24,35
4369,3,3
4370,5,4
4371,4,5
4372,4,5
4373,7,6
4374,4,6
4375,7,6
4376,5,4
4377,6,4
4378,5,7
4379,2,4
4380,6,5
4381,8,7
4382,6,6
4383,8,7
4384,5,5
4385,28,29
4386,15,19
4387,19,12
4388,37,37
4389,46,19
4390,9,2
4391,0,15
4392,14,1
4393,22,22
4394,30,24
4395,22,30
