response_id,ai_projects_active,ai_training_hours,time_saved_per_week,task_automation_rate
943,2,14.45,10.96,23.46
944,3,32.55,7.88,26.69
945,8,32.99,9.27,21.22
946,1,9.92,4.91,15.04
947,9,40.42,11.47,23.83
948,5,1.04,4.6,14.89
949,11,40.1,9.29,26.17
950,4,31.17,6.4,21.62
951,6,36.9,5.02,16.51
952,6,16.2,6.96,12.2
953,9,38.4,8.92,27.67
954,8,31.01,3.45,14.58
955,4,21.2,4.8,5.96
956,10,22.96,9.43,21.96
957,8,18.3,3.26,15.08
958,5,44.72,7.42,24.35
959,5,28.7,4.66,18.23
960,5,24.57,8.04,18.14
961,11,45.5,11.69,25.54
962,5,17.98,5.42,11.51
963,10,45.13,6.35,27.61
964,7,34.12,4.74,23.01
965,2,18.21,8.22,26.89
966,11,28.41,6.09,27.09
967,3,34.36,6.84,15.85
968,14,36.92,4.82,28.44
969,14,48.79,12.41,36.22
970,5,44.97,4.73,16.96
971,9,42.41,7.24,21.64
972,9,36.43,4.35,26.01
973,7,47.67,9.64,36.08
974,5,21.64,2.97,2.25
975,11,34.02,9.55,32.49
976,10,40.92,10.99,35.1
977,6,0.0,3.67,1.21
978,11,18.74,9.76,20.78
979,3,12.69,0.51,9.89
980,0,2.74,3.49,0.0
981,1,16.18,0.59,9.9
982,0,11.6,7.95,20.94
983,0,29.07,6.86,12.36
984,0,19.82,2.92,16.63
985,0,8.58,2.79,3.98
986,2,35.37,1.86,2.25
987,0,1.48,2.07,10.16
988,5,20.16,3.58,13.03
989,4,20.74,2.53,3.53
990,5,18.46,4.63,22.9
991,3,30.26,4.79,13.11
992,4,15.44,5.74,11.85
994,11,34.1,13.37,34.01
995,8,40.57,9.08,21.96
996,10,32.44,7.52,19.66
997,10,22.79,6.77,33.18
998,10,34.57,5.77,13.29
999,8,30.07,10.44,32.72
1000,11,38.69,6.06,19.75
1001,13,51.93,11.32,31.15
1002,10,39.26,12.77,38.27
1003,14,33.95,10.0,38.3
1004,2,24.91,5.13,13.82
1005,8,47.68,11.03,29.33
1006,8,43.28,6.45,29.0
1007,6,45.87,9.33,27.09
1008,7,61.92,10.54,48.02
1009,9,24.97,9.5,19.21
1010,4,40.42,10.28,24.4
1011,4,23.29,4.56,24.38
1012,8,30.87,6.01,24.98
1013,4,46.72,6.15,36.12
1014,7,15.16,6.42,24.94
1018,8,20.66,7.24,21.3
1019,4,47.99,6.99,25.26
1020,11,25.7,6.95,27.2
1021,1,19.54,10.2,29.99
1022,2,13.29,4.51,23.98
1023,9,54.0,9.35,29.36
1024,8,25.66,5.55,23.4
1025,6,28.14,6.05,22.97
1026,6,39.48,3.62,9.07
1027,3,32.03,9.89,22.89
1028,6,30.65,10.38,21.78
1029,14,43.57,7.81,30.11
1030,7,32.8,9.37,32.0
1031,9,25.37,5.68,19.17
1032,0,17.17,6.12,10.65
1033,4,0.0,6.75,6.11
1034,12,53.62,11.56,28.81
1035,11,44.73,9.26,32.14
1036,6,30.44,1.43,16.97
1037,8,34.7,5.37,9.01
1038,8,39.62,6.91,21.52
1039,6,32.16,7.79,28.62
1040,6,21.45,3.93,26.08
1041,2,37.39,7.77,16.19
1042,2,5.23,7.22,16.99
1043,3,51.71,2.81,20.17
1044,8,37.66,8.59,21.32
1046,8,34.51,5.76,15.94
1047,9,54.8,8.64,15.47
1048,8,28.72,10.8,26.32
1049,3,20.52,6.01,21.04
1050,12,21.54,10.05,21.76
1051,10,37.63,4.48,23.51
1053,9,31.56,8.38,22.26
1054,9,46.98,11.6,34.45
1055,11,36.3,13.59,32.69
1057,4,0.46,2.37,9.67
1058,2,31.49,9.12,16.02
1059,3,12.92,5.27,9.8
1060,5,29.85,4.9,9.64
1061,8,29.13,7.24,28.07
1062,1,22.94,2.75,7.67
1064,3,31.57,6.48,10.69
1065,3,24.2,6.5,21.94
1066,4,25.77,3.13,15.06
1067,8,20.33,1.79,6.63
1068,8,22.82,4.81,14.75
1069,13,40.03,8.15,20.49
1070,6,33.91,6.15,19.7
1071,6,32.49,6.3,19.1
1072,8,27.41,2.46,8.13
1073,10,26.7,4.98,30.1
1076,2,16.36,5.26,17.46
1077,8,41.06,5.44,25.45
1078,7,45.03,10.4,31.41
1079,11,23.99,7.38,27.89
1080,11,34.12,8.75,37.84
1081,10,37.65,8.87,26.36
1082,8,15.24,7.23,20.32
1083,5,29.1,6.12,20.02
1084,7,32.79,12.33,27.34
1085,4,37.49,11.99,24.85
1086,10,36.85,9.95,35.3
1087,8,19.39,6.09,16.91
1088,3,42.32,11.29,23.85
1089,1,8.82,6.36,16.84
1090,0,10.47,5.09,6.72
1091,8,11.81,1.95,0.0
1092,2,15.06,5.44,10.92
1093,3,6.69,2.93,9.56
1094,6,9.8,6.65,6.73
1095,6,1.31,3.72,10.63
1097,6,0.0,2.88,6.12
1098,1,0.0,7.99,10.7
1099,1,11.0,5.37,15.97
1100,1,0.0,5.27,14.39
1101,2,29.18,8.39,22.54
1102,4,14.02,5.69,19.76
1104,4,23.81,5.96,13.86
1105,11,17.16,9.98,24.11
1106,8,29.98,4.33,16.51
1107,8,20.13,1.46,10.46
1108,9,48.14,9.27,33.34
1109,3,17.58,6.22,27.87
1110,4,6.97,1.57,2.87
1111,3,15.13,2.0,15.99
1112,8,42.54,4.59,19.05
1113,4,9.29,6.46,9.36
1114,10,22.4,6.99,17.18
1115,0,20.3,11.85,37.1
1117,6,22.59,4.86,25.38
1118,6,42.07,8.79,21.43
1119,11,4.25,6.64,28.75
1120,5,10.22,8.93,21.39
1121,6,30.05,8.0,26.62
1122,9,8.3,3.75,14.33
1123,6,51.42,7.81,20.03
1124,10,13.55,5.71,12.73
1125,11,4.66,7.03,17.92
1126,6,12.99,6.77,20.14
1127,8,17.24,9.89,26.32
1128,12,38.04,8.0,26.41
1129,14,23.2,8.44,31.48
1130,10,39.63,4.43,21.94
1131,4,37.15,1.63,8.76
1132,2,28.95,4.67,14.7
1134,11,46.01,10.38,28.51
1135,2,42.56,14.14,32.17
1136,6,27.59,5.99,20.84
1137,6,21.18,8.75,15.44
1138,4,25.78,6.77,15.7
1139,8,35.81,7.09,9.55
1140,9,23.19,5.79,13.54
1141,6,21.94,4.5,11.3
1142,2,23.44,6.6,20.21
1143,7,8.9,5.04,13.66
1144,7,28.95,6.55,16.91
1145,5,8.55,3.3,14.72
1146,9,3.9,3.15,4.25
1147,4,16.15,4.91,21.11
1148,8,24.13,6.92,14.86
1149,3,23.58,1.19,0.0
1150,2,10.31,2.95,8.16
1151,0,29.72,7.92,16.26
1152,13,34.53,7.83,24.01
1153,6,28.6,7.16,8.28
1154,10,0.0,5.79,0.0
1155,9,18.17,4.25,14.88
1156,6,44.45,8.56,22.94
1157,5,25.3,7.04,13.9
1158,6,41.02,3.69,14.05
1159,6,20.94,8.12,29.39
1160,14,17.44,7.9,13.3
1161,9,43.44,6.62,21.85
1162,4,18.06,7.55,16.04
1163,9,28.23,7.54,23.99
1164,10,46.49,8.36,19.99
1165,13,48.93,13.44,32.64
1166,7,30.29,8.32,22.21
1167,5,16.7,4.19,11.84
1168,7,31.69,7.75,16.11
1170,9,12.26,7.5,15.49
1171,10,45.24,6.35,19.84
1172,10,45.58,14.22,38.15
1173,0,21.63,6.59,26.21
1174,5,36.0,7.94,15.9
1175,12,41.07,8.55,29.15
1176,9,43.23,13.63,30.78
1177,9,30.61,4.41,13.81
1179,8,20.64,6.21,19.89
1180,1,25.43,4.09,3.93
1181,7,30.81,5.38,21.11
1182,7,45.53,9.01,15.17
1183,8,27.35,4.77,21.73
1184,2,35.31,7.98,29.17
1186,4,32.19,6.82,20.47
1187,0,2.25,5.28,18.98
1188,0,0.44,2.88,0.0
1189,3,20.03,3.63,13.9
1190,5,0.0,7.77,16.68
1191,6,0.0,3.33,17.24
1192,0,3.24,1.79,2.78
1193,0,23.27,4.53,19.12
1194,2,8.44,1.66,5.01
1195,0,6.11,6.64,18.91
1196,0,5.3,2.07,14.39
1197,5,14.25,1.39,11.5
1198,0,15.39,5.85,10.3
1199,6,24.07,3.26,15.55
1200,3,7.98,4.35,16.96
1201,9,27.37,11.89,35.94
1202,5,31.23,8.91,15.92
1203,2,17.46,1.65,7.45
1204,4,20.82,7.35,8.55
1205,0,21.05,4.87,13.19
1206,7,12.9,4.15,14.44
1207,7,34.66,4.86,18.54
1208,11,49.8,11.01,32.13
1209,10,30.76,12.05,33.7
1210,0,27.45,7.38,25.6
1211,7,21.03,10.39,28.94
1212,4,13.49,7.28,31.05
1214,5,20.12,5.51,21.06
1216,6,15.74,11.42,31.43
1217,1,23.28,5.2,17.16
1218,7,22.53,7.56,26.71
1219,2,9.58,4.77,16.01
1220,3,27.3,1.39,7.74
1221,0,35.68,3.9,17.85
1222,0,17.16,2.45,21.03
1223,8,35.32,6.8,21.94
1224,4,25.6,5.37,19.82
1225,3,25.05,6.46,19.9
1226,0,18.7,2.12,16.82
1227,4,15.5,3.65,18.42
1228,4,16.15,5.54,15.54
1229,8,12.46,9.9,26.21
1230,7,35.52,8.88,25.95
1231,7,33.22,8.95,30.17
1232,2,22.18,1.28,11.95
1233,10,19.07,6.7,21.72
1234,7,21.25,4.93,14.31
1235,5,12.47,1.95,11.84
1236,13,30.52,6.39,25.33
1237,7,21.71,1.58,6.05
1238,9,2.64,7.0,18.36
1239,4,29.33,2.19,12.0
1240,8,22.82,6.14,20.72
1241,9,53.21,1.61,5.28
1242,10,29.61,7.89,23.91
1243,3,23.15,2.41,7.69
1244,6,26.85,7.67,17.89
1245,3,30.68,6.0,12.04
1247,12,45.07,9.59,32.41
1248,7,11.53,7.74,17.93
1249,9,35.83,8.31,26.53
1250,7,13.04,11.51,23.3
1251,0,2.8,2.58,19.62
1252,0,7.97,1.23,2.61
1254,1,18.06,3.85,18.57
1255,5,26.13,5.37,22.58
1256,4,4.98,10.57,26.83
1257,0,0.0,0.78,12.14
1258,10,19.63,10.6,19.76
1259,5,20.22,5.65,21.17
1260,6,16.77,4.91,17.66
1261,4,32.68,8.57,28.4
1262,6,36.01,7.15,25.86
1263,7,18.5,8.56,21.22
1264,6,48.21,2.35,20.41
1265,6,26.77,8.89,29.5
1266,16,34.24,10.05,29.2
1267,7,21.96,7.04,30.46
1268,10,32.65,11.26,34.52
1269,12,41.75,11.43,30.46
1270,12,53.51,11.43,25.35
1271,13,19.23,7.43,25.23
1272,8,47.59,11.8,30.07
1273,10,36.73,13.24,42.91
1274,9,60.89,10.75,34.8
1275,17,70.22,12.55,41.08
1276,11,49.74,9.43,36.35
1277,2,20.98,7.17,28.43
1278,11,45.04,13.09,24.93
1279,10,42.13,7.18,27.51
1280,11,53.62,12.25,38.87
1281,0,15.73,3.24,0.0
1282,0,13.98,0.31,4.39
1283,0,14.25,7.38,19.59
1285,6,21.57,7.25,17.71
1286,2,0.0,2.42,6.22
1287,0,17.45,4.36,15.84
1288,4,12.89,3.38,10.34
1289,3,3.81,0.0,9.26
1290,0,8.17,3.41,6.9
1291,6,20.25,2.48,7.43
1292,7,22.88,4.2,20.09
1293,1,15.1,1.75,13.37
1294,5,10.91,8.49,20.8
1295,3,0.0,4.09,10.31
1296,0,1.92,1.08,0.0
1297,3,20.66,2.69,18.74
1298,4,13.21,4.77,25.58
1299,5,40.3,13.91,42.07
1300,7,13.73,6.28,11.49
1301,7,20.65,0.9,9.0
1303,3,14.55,7.03,26.01
1304,6,33.32,3.63,13.29
1305,9,25.82,9.88,31.11
1306,6,26.1,3.62,18.03
1308,3,31.96,6.73,17.49
1309,3,46.41,8.37,28.19
1310,0,30.64,5.33,20.74
1311,9,23.2,9.98,29.74
1312,0,7.17,2.72,13.21
1314,5,35.53,4.19,15.8
1315,1,20.82,5.24,4.33
1316,4,23.48,1.45,0.0
1317,0,10.94,1.92,4.44
1318,1,12.37,3.26,11.03
1319,5,10.74,1.16,16.75
1320,0,2.11,7.6,27.93
1321,2,16.0,1.13,16.49
1322,5,21.49,7.22,22.48
1323,6,23.93,6.39,28.6
1324,0,3.14,4.08,8.54
1325,3,12.52,2.29,4.49
1326,0,3.54,0.43,11.51
1327,3,15.17,5.89,21.43
1328,8,27.66,6.01,16.9
1329,9,33.27,9.43,15.72
1330,0,10.93,4.35,20.88
1331,10,33.74,7.96,17.4
1332,4,34.18,5.93,18.22
1333,0,37.03,2.31,5.32
1334,10,33.78,7.02,25.37
1335,4,10.92,9.91,28.73
1336,4,52.91,5.48,13.3
1337,1,33.89,7.66,20.5
1338,6,23.07,5.24,11.91
1339,9,47.5,7.37,22.4
1340,2,15.39,5.88,14.5
1341,7,28.35,9.41,31.65
1342,2,12.95,3.62,22.5
1343,2,24.71,6.55,26.25
1344,10,15.26,6.74,23.71
1345,0,4.51,3.22,7.36
1346,1,11.14,1.0,0.0
1347,4,38.18,1.25,3.21
1348,3,24.14,2.8,4.29
1349,5,2.87,0.0,8.97
1350,0,31.86,4.88,12.72
1351,1,11.23,1.0,3.29
1352,6,13.67,1.02,8.4
1353,3,17.19,0.46,9.1
1354,3,0.38,7.96,15.71
1355,2,22.72,7.39,20.07
1356,5,0.0,6.08,4.56
1357,3,8.02,1.34,0.0
1358,1,23.3,2.45,6.35
1359,0,9.99,1.13,10.06
1361,4,33.9,8.07,25.9
1362,13,54.67,11.19,24.38
1363,6,36.19,8.01,26.38
1364,5,27.58,9.14,32.48
1365,14,22.3,3.78,13.64
1366,7,47.32,12.25,35.05
1367,17,46.95,12.45,42.4
1368,6,46.25,11.26,36.07
1369,9,18.59,10.69,21.04
1370,6,37.13,3.39,16.5
1371,9,23.63,5.96,25.71
1372,12,47.74,11.17,34.1
1373,7,29.91,7.1,24.51
1374,14,45.16,7.15,21.33
1375,12,53.54,8.67,26.34
1376,8,37.28,9.85,21.88
1377,7,21.38,5.38,14.76
1378,6,11.8,4.29,16.4
1379,7,16.95,9.49,22.58
1381,8,17.98,2.74,15.25
1382,5,33.65,7.05,31.47
1383,8,24.2,6.99,21.82
1384,1,17.74,6.33,23.24
1385,10,32.79,3.44,14.65
1386,7,23.22,7.2,21.57
1387,8,27.11,7.17,27.5
1388,12,18.35,5.4,10.41
1389,11,30.03,5.76,12.6
1390,14,32.15,8.36,22.42
1391,12,17.17,5.15,20.85
1393,11,48.09,9.66,28.17
1394,17,51.47,9.92,37.96
1395,7,48.6,5.64,9.57
1396,12,37.21,3.06,18.92
1397,13,53.26,11.77,37.41
1398,9,40.36,6.7,21.64
1399,7,28.28,10.92,30.58
1400,16,44.77,12.79,27.22
1401,10,52.4,8.02,26.41
1402,3,35.44,4.95,20.13
1403,12,36.12,6.11,30.35
1404,9,35.03,2.64,8.22
1405,11,46.63,15.33,39.51
1406,9,61.14,11.65,47.52
1407,12,31.42,7.45,19.85
1409,1,14.26,2.16,1.82
1410,5,0.0,0.76,0.0
1411,2,26.55,0.0,4.19
1412,0,0.0,0.0,4.72
1413,5,7.96,3.76,13.87
1414,6,18.17,1.34,10.52
1415,2,22.87,5.83,2.25
1416,3,0.86,3.75,2.53
1417,8,0.0,1.5,12.36
1418,3,32.77,7.57,19.16
1419,2,23.05,4.93,24.34
1420,0,0.0,5.34,0.0
1421,6,16.67,4.7,10.87
1422,0,1.5,6.4,22.32
1423,3,0.0,2.64,14.37
1424,1,14.2,9.46,18.06
1425,0,0.0,0.34,14.96
1426,7,22.38,1.21,10.67
1427,9,38.2,5.66,19.57
1428,7,31.43,8.65,23.1
1429,10,25.91,11.23,34.73
1430,6,32.47,4.28,16.05
1431,4,26.46,3.9,17.22
1432,4,31.39,5.8,12.64
1433,5,25.53,3.52,12.02
1434,6,21.11,9.29,27.68
1435,6,9.32,3.45,10.47
1437,9,27.09,2.44,19.02
1438,2,24.13,9.35,23.56
1439,11,25.27,3.26,1.28
1440,2,23.87,5.66,16.21
1441,10,52.26,4.13,16.83
1442,9,25.16,9.33,26.95
1443,2,27.71,1.9,19.14
1444,9,14.2,1.27,13.05
1445,9,38.48,9.23,25.4
1446,1,26.3,1.12,8.48
1447,3,27.36,7.57,19.69
1448,4,14.89,0.89,7.49
1449,5,27.86,5.84,25.33
1450,6,38.08,8.06,20.1
1451,7,26.79,7.76,24.88
1452,4,25.65,5.79,26.09
1453,9,13.71,10.6,32.08
1454,7,25.94,2.65,11.77
1455,3,29.92,7.66,22.28
1456,2,27.69,8.55,20.76
1457,11,46.62,8.89,35.45
1458,2,10.98,3.4,18.12
1459,6,14.04,8.38,19.84
1460,3,4.53,6.52,17.33
1461,5,10.64,1.74,10.97
1462,1,20.98,3.04,9.12
1464,5,10.34,7.05,22.49
1465,2,33.27,5.98,23.96
1466,4,39.43,11.27,31.8
1468,8,22.96,6.48,22.67
1470,3,44.37,7.38,13.04
1471,0,14.46,2.82,1.4
1472,7,25.38,4.69,28.16
1473,8,31.04,4.12,16.21
1474,4,7.39,2.96,15.51
1475,4,14.82,2.2,6.67
1476,8,42.28,8.92,25.86
1477,2,19.23,2.58,7.99
1478,5,14.72,3.23,11.49
1479,6,29.49,6.46,7.16
1480,5,21.64,6.05,12.91
1481,11,38.55,8.75,28.96
1483,1,9.6,2.17,11.12
1484,5,22.5,2.4,15.74
1485,6,28.51,5.04,25.47
1486,7,41.64,4.88,16.25
1487,7,34.24,7.9,20.25
1488,6,46.58,6.23,18.3
1489,7,42.38,8.11,20.77
1490,10,46.1,7.48,31.01
1491,4,44.6,8.89,29.34
1492,10,62.97,13.36,35.31
1493,12,56.57,12.08,34.67
1494,9,59.48,13.53,47.9
1495,17,36.61,13.73,37.39
1496,9,40.45,9.98,29.57
1497,5,39.6,9.34,36.05
1498,6,52.35,12.95,39.55
1499,9,41.96,8.39,26.69
1500,9,54.46,12.35,32.0
1501,14,66.54,11.92,38.21
1502,10,50.93,13.46,38.25
1503,9,54.25,6.39,26.12
1504,9,37.46,4.24,25.39
1505,8,2.95,3.24,11.42
1506,4,17.4,2.24,21.6
1507,2,8.18,6.37,20.49
1508,5,33.61,9.79,26.95
1509,4,8.17,8.24,27.14
1511,4,31.31,3.72,16.27
1512,8,7.54,1.32,12.0
1513,6,23.35,8.81,20.74
1514,6,24.69,5.97,16.06
1515,4,29.13,2.66,13.32
1517,6,11.87,3.68,11.53
1518,9,3.24,6.02,12.59
1519,5,10.98,3.64,19.59
1520,2,16.52,10.51,23.89
1521,6,22.98,2.39,16.24
1522,5,14.78,4.49,18.7
1523,0,26.3,4.83,11.16
1524,1,19.05,6.82,20.78
1525,1,17.89,7.0,23.33
1526,5,20.88,5.85,18.23
1527,4,18.29,1.19,11.08
1528,3,13.39,2.43,0.75
1529,0,28.19,3.79,7.22
1530,6,20.42,4.34,12.71
1531,7,11.44,6.4,20.94
1532,5,32.09,3.37,5.33
1533,6,0.0,5.86,24.67
1534,4,19.02,2.15,9.51
1535,6,17.0,0.0,3.35
1536,8,30.93,4.96,26.54
1537,5,7.01,3.27,10.96
1539,6,32.66,10.63,31.43
1541,3,9.82,6.05,9.2
1544,8,34.15,11.02,26.07
1545,10,33.27,12.13,33.73
1546,9,35.7,7.73,26.17
1547,5,27.79,7.28,23.62
1548,2,29.8,5.33,31.47
1549,6,27.9,7.44,24.94
1550,7,24.12,5.53,21.08
1551,5,24.16,10.2,21.44
1552,7,33.37,3.2,15.5
1553,6,16.82,9.6,15.21
1554,9,20.4,4.6,19.25
1555,8,32.0,7.8,21.38
1556,4,10.88,7.28,12.65
1557,8,35.65,8.63,29.15
1558,8,34.46,4.48,15.47
1559,3,31.86,6.35,27.36
1560,4,12.94,7.59,26.95
1561,8,17.71,4.98,19.49
1562,7,31.37,10.86,29.25
1563,8,30.79,6.3,18.43
1564,5,23.08,0.4,5.12
1565,2,32.02,11.06,37.89
1566,9,23.84,8.67,25.35
1567,7,31.3,8.17,21.44
1568,5,40.63,11.23,35.47
1569,6,20.91,2.92,8.29
1570,2,23.36,3.76,3.69
1571,11,35.62,7.14,14.68
1572,6,28.7,8.09,21.09
1573,1,17.39,5.01,22.95
1574,6,21.5,0.84,3.04
1575,3,8.55,4.45,10.22
1576,1,21.2,7.95,28.73
1577,4,34.51,7.24,17.99
1579,1,49.11,5.59,11.5
1580,10,27.34,9.74,35.53
1581,6,24.59,6.47,18.38
1582,5,33.41,4.38,15.13
1583,4,28.59,2.96,11.41
1584,8,49.08,7.86,18.98
1585,4,12.69,8.19,22.37
1586,3,2.88,3.49,10.03
1587,0,8.3,4.18,7.5
1588,5,27.51,5.04,14.67
1589,1,24.74,3.24,7.85
1590,0,4.11,1.68,0.0
1591,0,19.88,0.18,3.63
1592,4,11.96,6.33,13.18
1593,0,10.13,2.86,1.52
1594,4,9.13,6.55,24.15
1595,4,18.2,2.96,0.0
1596,0,14.42,2.89,11.27
1597,3,8.65,2.73,11.5
1598,7,22.48,8.73,24.99
1599,0,3.09,3.85,9.1
1600,4,10.07,3.99,13.37
1601,0,0.0,2.67,15.48
1602,9,35.72,7.82,23.72
1603,4,26.49,1.91,0.0
1604,12,32.54,9.25,19.95
1605,8,39.67,5.32,17.84
1607,6,33.71,5.6,13.51
1608,3,30.66,5.5,20.18
1609,9,28.18,4.66,13.05
1610,8,5.89,6.42,16.04
1611,7,20.92,6.06,21.51
1612,2,18.24,3.58,11.58
1613,5,24.3,3.82,11.84
1614,8,39.65,6.33,28.14
1615,0,27.95,4.01,26.65
1616,3,38.86,6.77,10.0
1617,8,20.77,4.79,23.38
1618,13,29.52,5.78,21.67
1619,5,34.56,5.11,21.99
1620,4,21.31,1.83,4.07
1622,7,35.57,2.35,5.89
1624,7,10.96,6.31,14.83
1625,3,40.36,1.2,4.6
1626,16,23.96,4.42,17.43
1627,8,23.89,2.36,13.21
1628,7,28.75,7.67,34.44
1629,6,22.38,3.14,11.69
1630,4,7.91,2.5,5.36
1631,8,31.78,7.06,12.94
1632,8,18.56,3.44,14.93
1633,7,24.78,2.91,5.13
1634,6,14.73,3.08,19.46
1635,7,13.56,1.98,12.21
1636,0,9.72,5.21,13.87
1637,6,15.06,2.31,15.05
1638,7,9.72,1.55,10.91
1639,0,4.27,1.29,12.54
1640,7,3.17,7.47,22.23
1641,10,12.96,9.38,25.0
1642,5,24.44,7.49,14.06
1643,4,6.75,2.63,4.79
1644,3,17.99,6.21,23.58
1645,8,20.73,7.48,21.8
1646,6,12.8,6.01,6.73
1647,11,41.08,6.84,27.08
1648,8,18.98,6.18,13.4
1649,9,18.68,9.93,30.23
1650,5,26.04,7.74,27.01
1651,12,18.8,8.79,26.09
1652,7,30.61,8.41,23.56
1653,10,30.56,11.21,29.53
1654,12,43.53,8.73,21.11
1655,8,26.52,3.92,12.41
1656,9,45.97,10.98,33.07
1657,16,53.66,8.08,28.9
1659,13,64.48,10.17,28.74
1660,11,32.35,1.27,13.24
1661,13,44.17,10.57,29.46
1662,9,36.26,11.53,26.98
1663,14,44.82,14.42,31.85
1664,3,43.65,12.7,33.88
1665,6,14.0,6.22,23.48
1666,1,8.08,1.54,4.24
1667,4,16.71,4.04,16.95
1668,0,10.69,1.42,0.0
1669,0,21.14,1.57,9.1
1670,0,24.22,8.99,20.04
1671,3,11.35,2.77,4.01
1672,6,25.47,9.04,31.27
1673,8,10.88,5.98,15.23
1674,8,7.02,5.88,19.39
1675,6,5.74,7.82,17.87
1676,2,6.66,0.89,14.22
1677,0,0.0,4.58,9.76
1678,2,4.63,3.57,16.45
1679,10,41.09,8.76,29.82
1680,5,40.1,9.15,28.97
1681,2,12.88,6.31,22.6
1682,1,24.62,8.09,21.83
1683,7,30.3,6.31,22.89
1684,12,25.7,7.24,27.68
1685,8,1.36,6.07,23.02
1686,6,0.0,5.62,15.3
1687,5,30.23,5.28,9.49
1688,11,10.77,7.28,19.4
1689,7,16.88,3.1,10.3
1690,6,29.39,1.94,14.4
1691,2,35.24,6.93,18.82
1692,8,24.13,5.38,17.5
1693,6,10.35,4.87,21.92
1694,7,37.69,7.83,13.61
1695,5,30.39,3.83,20.88
1696,8,21.37,3.14,25.43
1697,10,46.16,10.05,25.67
1698,8,54.89,7.64,21.1
1699,11,41.74,8.55,22.08
1700,6,37.01,1.08,1.99
1702,5,13.01,4.57,9.47
1703,6,7.86,4.39,29.43
1704,6,30.45,5.06,24.4
1705,10,47.25,11.75,38.88
1706,6,34.93,8.35,24.96
1707,11,23.91,6.86,19.56
1708,6,38.47,8.87,37.16
1710,11,42.41,9.95,31.33
1711,7,37.49,8.74,30.78
1712,15,30.54,8.12,23.44
1713,12,47.65,8.11,30.75
1714,12,49.09,8.33,13.97
1715,11,55.78,8.53,27.78
1716,12,40.88,5.67,24.17
1717,11,30.44,9.86,35.84
1718,9,42.1,7.16,27.91
1719,17,47.32,11.39,37.25
1720,8,33.92,12.04,32.98
1721,8,36.9,6.42,11.52
1722,8,50.81,8.18,25.25
1723,7,34.62,7.58,23.01
1724,17,57.84,12.76,33.46
1725,9,38.61,12.0,40.17
1726,9,52.67,5.91,30.93
1727,8,36.27,7.39,25.45
1728,11,54.89,13.25,41.44
1729,4,20.95,8.29,19.22
1730,11,11.64,2.71,0.0
1731,3,31.55,4.41,15.33
1732,9,14.06,5.44,16.7
1733,5,30.49,11.39,23.6
1734,3,24.04,2.73,0.0
1735,5,19.68,6.07,12.37
1736,2,25.79,5.45,24.0
1737,5,27.77,4.53,23.34
1739,7,25.39,9.89,37.26
1740,9,23.58,7.47,25.42
1741,4,19.06,5.9,17.24
1742,6,15.53,7.06,14.26
1743,3,24.03,3.93,17.91
1744,5,4.38,0.0,9.67
1745,5,24.66,5.37,22.76
1746,0,13.12,2.1,6.02
1747,11,31.8,6.14,16.42
1748,12,24.08,1.44,14.12
1749,5,37.9,7.15,12.93
1750,5,37.33,11.5,29.68
1752,3,17.56,7.21,21.18
1753,5,44.82,7.95,24.06
1754,8,50.24,10.61,30.88
1755,3,21.67,8.86,23.71
1756,9,25.76,6.39,25.62
1757,4,24.96,8.11,35.28
1758,8,28.5,6.68,15.29
1759,7,26.5,8.61,28.24
1761,6,35.28,10.08,26.06
1762,9,34.03,9.62,26.39
1763,6,34.66,6.14,24.22
1764,10,26.23,7.15,21.84
1765,10,34.54,9.09,27.87
1766,6,28.07,6.95,15.07
1767,6,29.23,8.38,28.45
1768,4,42.36,4.89,17.6
1769,2,54.73,10.47,27.39
1770,9,33.68,7.54,28.89
1771,8,31.81,8.87,32.52
1772,9,36.57,10.82,27.82
1773,14,47.73,8.99,35.35
1774,10,26.28,8.34,34.38
1775,7,33.6,6.1,21.57
1776,10,50.01,9.19,34.59
1777,8,19.45,5.72,23.31
1778,5,24.88,6.11,21.88
1779,6,29.49,8.05,26.15
1780,7,6.49,6.49,28.78
1781,8,21.34,10.76,35.13
1782,6,25.8,11.91,30.23
1783,9,25.42,9.44,24.58
1784,4,18.18,10.46,27.41
1785,4,29.14,6.42,28.86
1786,12,41.93,7.92,29.99
1787,6,21.52,5.43,21.92
1788,9,22.24,10.2,23.93
1789,9,42.32,9.63,32.53
1791,4,39.98,7.13,32.36
1792,10,36.71,5.83,22.29
1793,8,24.65,5.75,15.89
1794,7,32.48,10.99,35.11
1795,10,27.96,7.74,29.95
1796,14,52.01,11.93,41.26
1797,5,38.97,7.07,21.11
1798,7,45.71,7.0,31.09
1799,14,19.51,6.25,21.85
1800,5,47.9,5.91,21.33
1801,3,33.12,3.87,19.79
1802,16,56.67,4.66,23.2
1803,15,31.87,11.08,30.72
1804,7,55.99,5.0,19.58
1805,9,39.25,12.04,38.58
1806,12,66.53,13.17,33.05
1807,10,69.04,8.5,22.23
1808,8,67.57,8.0,24.89
1809,6,12.81,3.21,5.85
1810,6,25.29,2.15,9.4
1811,4,21.75,5.27,15.63
1812,2,6.45,6.96,14.39
1813,6,14.63,2.76,12.16
1815,7,13.68,5.97,28.64
1816,8,22.9,3.13,9.47
1817,1,0.0,4.06,1.5
1818,4,19.13,4.07,13.02
