response_id,ai_budget_percentage,ai_investment_per_employee
1338,7.33,49603.18
1339,13.38,90460.11
1340,4.99,33715.87
1341,9.46,63967.2
1342,7.7,52105.41
1343,9.92,67084.48
1344,10.17,68760.25
1345,1.25,11609.04
1346,3.19,29685.77
1347,3.14,29234.31
1348,0.59,5493.94
1349,8.47,78843.06
1350,8.67,80720.22
1351,7.38,68744.68
1352,2.7,25160.44
1353,2.56,23822.58
1354,6.18,57548.67
1355,7.29,67860.43
1356,2.37,22095.96
1357,3.8,35351.78
1358,8.24,76675.89
1359,7.17,66795.79
1361,10.32,110113.26
1362,17.65,188191.28
1363,15.67,167099.07
1364,16.18,172597.64
1365,9.9,105567.38
1366,16.46,175540.5
1367,15.28,162916.2
1368,16.51,176080.22
1369,13.03,138971.58
1370,18.29,195039.36
1371,11.99,127852.5
1372,14.57,155437.78
1373,11.17,119099.89
1374,9.78,104344.9
1375,13.26,141463.13
1376,13.88,148044.61
1377,8.37,7862.4
1378,11.36,10665.23
1379,15.64,14683.82
1381,8.62,8090.74
1382,15.42,14481.47
1383,11.73,11011.59
1384,10.1,9483.53
1385,7.28,6838.27
1386,7.89,7405.3
1387,12.0,11265.36
1388,5.33,5000.22
1389,11.17,10484.16
1390,12.2,11452.29
1391,8.0,7514.23
1393,9.93,91167.12
1394,16.92,155333.98
1395,12.5,114762.16
1396,13.65,125272.04
1397,15.69,143970.8
1398,16.12,147938.88
1399,11.27,103445.84
1400,12.88,118180.51
1401,17.66,162052.69
1402,10.44,95857.8
1403,8.09,74299.76
1404,6.84,62790.19
1405,20.37,186981.15
1406,17.36,159320.87
1407,8.09,74226.19
1409,1.12,8520.62
1410,3.84,29253.74
1411,3.55,27047.67
1412,2.54,19388.02
1413,2.21,16829.08
1414,7.53,57442.43
1415,0.81,6190.74
1416,6.66,50782.06
1417,9.79,74667.3
1418,5.19,39590.93
1419,3.94,30020.14
1420,2.24,17060.61
1421,11.2,85392.06
1422,4.45,33930.74
1423,2.6,19848.07
1424,6.04,46090.36
1425,7.28,14166.36
1426,9.73,18911.9
1427,9.7,18853.28
1428,9.81,19070.42
1429,8.59,16704.01
1430,8.1,15755.42
1431,8.71,16941.9
1432,12.34,23993.64
1433,13.54,26334.25
1434,12.13,23579.68
1435,9.13,17753.29
1437,13.13,25529.77
1438,12.2,23719.73
1439,9.21,17916.76
1440,12.97,25220.75
1441,9.62,16879.58
1442,6.69,11736.86
1443,8.59,15070.74
1444,7.33,12865.58
1445,11.52,20214.38
1446,8.96,15732.19
1447,6.54,11487.3
1448,11.54,20262.43
1449,8.82,15474.45
1450,7.74,13587.21
1451,8.72,15305.05
1452,4.43,7767.59
1453,6.93,12157.61
1454,8.12,14249.11
1455,7.43,13037.3
1456,10.64,18677.87
1457,13.62,83989.6
1458,5.24,32277.54
1459,5.82,35861.73
1460,9.55,58854.0
1461,9.15,56418.14
1462,11.06,68183.17
1464,5.12,31588.56
1465,6.15,37941.56
1466,6.78,41813.69
1468,9.59,59117.72
1470,3.36,20731.29
1471,3.84,23659.01
1472,7.2,44387.34
1473,11.11,42105.48
1474,6.93,26266.39
1475,5.91,22405.07
1476,14.04,53190.14
1477,6.8,25778.11
1478,9.78,37065.97
1479,8.23,31192.4
1480,9.84,37301.5
1481,16.19,61358.6
1483,9.2,34868.55
1484,6.74,25554.51
1485,14.69,55662.95
1486,7.8,29572.62
1487,8.59,32548.93
1488,13.82,52356.69
1489,14.51,172261.1
1490,15.1,179335.34
1491,12.71,150949.11
1492,13.53,160680.87
1493,9.69,115067.26
1494,14.34,170228.29
1495,14.2,168594.72
1496,19.82,235362.26
1497,10.53,125097.0
1498,11.19,132848.68
1499,12.72,151066.07
1500,22.22,263819.75
1501,13.97,165849.84
1502,15.18,180260.9
1503,16.17,191976.18
1504,15.13,179710.22
1505,3.71,22569.49
1506,5.71,34747.85
1507,6.87,41843.37
1508,8.15,49621.62
1509,1.15,6995.95
1511,2.19,13323.51
1512,10.4,63309.83
1513,10.49,63893.7
1514,10.07,61326.65
1515,2.7,16449.06
1517,7.86,47874.56
1518,7.86,47878.53
1519,5.91,35993.2
1520,4.99,30404.63
1521,8.32,57409.06
1522,6.3,43507.37
1523,8.31,57369.17
1524,2.58,17786.32
1525,3.38,23303.31
1526,3.34,23057.67
1527,5.31,36678.04
1528,1.32,9136.54
1529,3.28,22634.03
1530,10.16,70126.31
1531,7.75,53505.33
1532,12.02,82964.28
1533,3.9,26886.05
1534,0.63,4348.48
1535,7.32,50528.88
1536,8.61,59398.86
1537,2.24,10512.31
1539,9.38,44087.54
1541,11.14,52390.4
1544,10.33,48588.41
1545,11.27,52993.61
1546,12.31,57889.37
1547,8.29,38978.38
1548,9.91,46613.42
1549,15.91,74813.54
1550,6.35,29876.78
1551,8.94,42048.14
1552,6.93,32576.61
1553,16.45,289586.78
1554,7.79,137127.08
1555,10.0,176002.14
1556,10.55,185739.38
1557,8.7,153075.89
1558,4.13,72706.96
1559,11.89,209280.75
1560,6.59,116044.12
1561,10.58,186249.61
1562,8.47,149076.02
1563,13.3,234046.85
1564,5.2,91503.47
1565,10.24,180217.91
1566,14.41,253689.65
1567,14.43,254081.57
1568,7.85,138218.98
1569,4.43,28823.77
1570,5.69,37004.53
1571,13.81,89772.63
1572,8.96,58234.63
1573,8.63,56117.31
1574,6.57,42708.43
1575,7.53,48967.11
1576,5.18,33662.6
1577,7.99,51918.46
1579,10.02,65125.77
1580,13.51,87814.53
1581,9.13,59345.53
1582,10.13,65834.71
1583,11.28,73367.57
1584,10.85,70549.58
1585,4.36,31829.26
1586,3.43,25051.07
1587,0.0,0.0
1588,6.46,47190.29
1589,4.65,33977.96
1590,4.16,30419.14
1591,2.63,19187.24
1592,6.56,47944.57
1593,5.34,38986.7
1594,5.52,40301.04
1595,6.92,50575.41
1596,5.84,42638.31
1597,9.76,71329.48
1598,11.39,83236.59
1599,8.39,61281.77
1600,4.65,33947.14
1601,7.25,9485.74
1602,11.13,14555.53
1603,8.57,11212.07
1604,9.71,12707.27
1605,12.29,16077.67
1607,5.05,6606.8
1608,12.43,16259.52
1609,5.95,7780.64
1610,6.78,8870.41
1611,4.53,5924.33
1612,6.21,8122.08
1613,1.42,1860.61
1614,6.22,8132.82
1615,9.94,13003.04
1616,7.6,9939.17
1617,8.71,45422.67
1618,10.54,54959.76
1619,10.35,53960.78
1620,7.38,38505.85
1622,10.82,56427.07
1624,6.68,34838.04
1625,7.21,37609.18
1626,13.13,68490.6
1627,12.52,65265.95
1628,11.26,58714.36
1629,5.56,28990.07
1630,7.06,36826.17
1631,12.29,64076.32
1632,3.74,19518.9
1633,5.83,87970.53
1634,4.4,66377.47
1635,3.25,48979.23
1636,9.52,143663.02
1637,6.89,103849.58
1638,6.44,97195.65
1639,0.24,3666.72
1640,8.47,127682.24
1641,9.65,145575.22
1642,5.35,80693.06
1643,9.43,142177.24
1644,5.22,78782.58
1645,12.92,194924.04
1646,2.87,43258.19
1647,8.91,134382.87
1648,7.43,112023.69
1649,14.06,10141.43
1650,14.49,10455.45
1651,8.59,6197.78
1652,10.74,7745.46
1653,15.89,11464.4
1654,16.86,12161.49
1655,10.93,7887.37
1656,13.53,9762.32
1657,12.08,8714.44
1659,17.58,12681.28
1660,8.03,5793.88
1661,10.96,7904.25
1662,13.34,9624.07
1663,16.89,12183.7
1664,10.88,7851.15
1665,9.6,15461.48
1666,8.81,14180.66
1667,7.9,12720.42
1668,0.0,0.0
1669,4.36,7016.42
1670,5.74,9245.37
1671,11.06,17799.61
1672,7.14,11487.75
1673,6.46,10395.65
1674,8.57,13794.34
1675,6.65,10698.58
1676,7.37,11864.39
1677,1.33,2139.73
1678,4.15,6675.26
1679,12.23,19686.68
1680,9.85,15857.85
1681,4.96,8306.05
1682,3.46,5791.92
1683,8.47,14166.34
1684,6.93,11596.02
1685,7.01,11729.81
1686,6.51,10897.64
1687,8.52,14251.14
1688,8.97,15014.92
1689,6.88,11520.41
1690,9.4,15735.04
1691,10.99,18394.92
1692,10.85,18156.02
1693,5.73,9593.14
1694,7.62,12749.96
1695,7.33,12274.51
1696,12.03,20125.15
1697,14.02,32953.0
1698,10.87,25544.62
1699,12.67,29784.51
1700,10.75,25273.32
1702,8.0,18811.72
1703,10.85,25501.81
1704,8.94,21014.73
1705,15.14,35579.44
1706,7.58,17823.0
1707,11.3,26556.0
1708,14.02,32945.54
1710,15.14,35585.98
1711,12.95,30443.19
1712,13.4,31501.28
1713,17.24,80503.91
1714,13.94,65124.58
1715,17.32,80871.41
1716,17.96,83896.48
1717,13.99,65331.7
1718,17.02,79485.6
1719,19.43,90766.59
1720,16.46,76893.09
1721,14.28,66679.21
1722,17.79,83107.88
1723,15.17,70848.81
1724,20.2,94359.98
1725,22.97,107285.73
1726,17.22,80445.64
1727,13.36,62392.43
1728,14.12,65924.22
1729,6.73,83745.27
1730,5.39,67022.05
1731,9.41,117038.55
1732,8.86,110200.39
1733,14.1,175446.83
1734,6.38,79411.47
1735,8.56,106526.18
1736,5.98,74421.36
1737,5.59,69574.46
1739,10.64,132430.77
1740,8.87,110430.16
1741,11.17,138970.34
1742,7.84,97549.81
1743,8.31,103374.27
1744,5.0,62218.39
1745,6.24,19347.4
1746,10.09,31282.08
1747,10.91,33836.59
1748,15.46,47941.96
1749,16.07,49838.07
1750,8.9,27601.11
1752,10.38,32184.93
1753,11.73,36372.25
1754,14.19,44010.67
1755,13.44,41692.34
1756,13.7,42492.97
1757,14.92,46256.48
1758,11.85,36743.06
1759,12.37,38352.23
1761,12.03,163678.25
1762,16.83,228912.05
1763,8.9,121028.05
1764,11.68,158917.86
1765,9.58,130306.16
1766,6.3,85768.25
1767,14.34,195071.32
1768,6.99,95038.94
1769,10.73,145937.33
1770,11.11,151161.92
1771,13.06,177735.97
1772,8.26,112368.8
1773,14.95,203405.22
1774,3.34,45454.82
1775,9.61,130763.94
1776,13.28,180658.08
1777,9.95,8652.39
1778,6.21,5401.95
1779,10.16,8833.23
1780,13.61,11834.4
1781,12.54,10901.73
1782,11.77,10231.52
1783,9.6,8342.44
1784,7.35,6388.81
1785,8.73,7591.83
1786,12.19,10597.77
1787,9.8,8517.32
1788,10.86,9441.97
1789,14.82,12886.03
1791,9.13,7939.96
1792,7.66,6661.84
1793,10.75,158173.92
1794,12.43,182870.46
1795,11.55,169862.0
1796,14.35,211030.87
1797,10.98,161528.69
1798,14.62,215065.76
1799,11.0,161796.77
1800,13.63,200443.8
1801,7.27,106969.09
1802,10.69,157236.47
1803,12.78,188004.09
1804,14.02,206194.53
1805,11.82,173859.13
1806,19.7,289826.5
1807,15.81,232581.3
1808,12.98,190901.05
1809,6.57,24076.77
1810,1.88,6896.24
1811,6.17,22606.25
1812,7.2,26352.17
1813,4.61,16877.72
1815,7.51,27488.45
1816,8.98,32871.06
1817,3.66,13410.49
1818,7.25,26554.13
1819,7.37,27005.11
1820,2.89,10589.48
1821,10.7,39192.85
1822,5.58,20438.9
1823,8.72,31937.58
1824,5.73,20967.36
1825,9.84,36780.37
1826,12.14,45345.71
1827,8.63,32240.1
1828,10.09,37695.18
1830,13.61,50867.27
1831,7.53,28150.59
1832,9.15,34192.42
1833,8.66,32374.22
1834,7.62,28467.0
1835,7.23,27009.44
1836,12.36,46182.83
1837,10.97,40980.54
1838,9.75,36436.99
1839,13.23,49432.89
1840,11.05,41296.82
1841,5.42,12702.92
1842,6.53,15325.21
1843,7.14,16736.39
1844,4.85,11375.16
1845,9.85,23098.76
1846,6.89,16151.7
1847,0.95,2229.55
1848,7.1,16658.52
1849,5.04,11815.39
1850,9.27,21740.1
1851,6.83,16023.69
1852,6.43,15071.97
1853,2.8,6568.47
1854,6.62,15522.62
1855,9.72,22806.36
1856,1.35,3160.52
1857,17.5,70184.51
1858,16.94,67949.68
1859,16.2,64946.98
1860,14.88,59679.81
1861,14.17,56816.07
1862,15.49,62124.09
1863,14.46,57972.67
1864,12.19,48879.44
1865,13.37,53606.86
1866,15.35,61563.74
1867,20.57,82507.71
1868,16.88,67680.68
1870,17.11,68612.34
1871,17.36,69597.0
1872,16.77,67246.31
1873,11.62,173159.69
1874,14.54,216620.77
1875,5.33,79453.93
1877,9.18,136767.4
1878,8.37,124733.56
1879,12.46,185643.72
1880,5.88,87633.88
1881,9.47,141133.82
1883,10.42,155276.24
1884,10.57,157511.41
1885,10.9,162334.14
1886,8.78,130802.39
1887,12.17,181379.35
1888,10.76,160297.63
1889,1.05,6893.19
1890,6.29,41445.58
1891,3.23,21298.99
1892,5.29,34883.74
1893,8.25,54323.14
1896,5.81,38250.93
1897,8.44,55576.69
1898,2.12,13995.83
1899,4.42,29107.02
1900,9.84,64831.14
1901,0.87,5703.93
1902,7.46,49164.94
1903,9.44,62214.16
1904,3.85,25368.38
1905,10.56,56526.42
1906,4.78,25580.81
1908,10.63,56888.01
1909,7.58,40570.55
1911,5.65,30258.27
1912,3.65,19533.85
1913,6.26,33530.15
1914,11.58,61979.43
1915,3.25,17391.33
1916,6.24,33381.33
1917,0.2,1073.78
1919,2.3,12327.67
1920,8.41,45013.98
1922,8.64,48337.22
1923,9.46,52961.45
1924,7.75,43372.24
1925,5.87,32841.64
1926,8.56,47917.53
1927,10.93,61193.3
1928,8.06,45118.27
1929,8.62,48235.29
1930,9.78,54716.86
1931,2.59,14494.22
1932,11.31,63325.34
1933,10.13,56701.24
1934,8.06,45105.96
1935,8.36,46808.72
1936,9.25,51761.93
1938,1.1,36058.71
1939,8.22,269850.38
1940,9.31,305828.05
1941,3.09,101460.16
1942,6.54,214756.03
1943,1.78,58351.21
1944,4.16,136476.66
1945,6.44,211488.34
1946,9.82,322490.26
1947,5.65,185515.41
1948,4.87,159883.53
1949,6.82,223981.98
1950,9.44,310033.0
1952,10.67,350400.95
1953,3.63,3855.5
1954,9.96,10584.15
1955,8.54,9081.53
1956,4.73,5028.11
1957,9.09,9659.1
1958,5.01,5327.05
1959,12.02,12771.55
1960,8.17,8688.51
1961,7.55,8021.48
1963,9.4,9991.88
1964,4.07,4322.28
1965,4.98,5293.78
1966,11.08,11781.38
1967,11.51,12232.05
1968,7.23,7679.94
1969,6.79,48687.18
1971,10.54,75628.15
1972,8.33,59755.0
1973,7.69,55141.68
1974,8.58,61544.72
1975,5.8,41580.37
1976,13.12,94111.75
1977,8.4,60255.29
1978,10.33,74122.99
1979,11.92,85482.11
1980,6.42,46020.31
1981,2.44,17487.38
1982,8.54,61246.07
1983,6.07,43564.04
1984,6.33,45438.14
1985,3.93,53631.43
1986,2.54,34711.28
1988,7.19,98247.35
1989,5.38,73538.44
1990,10.53,143858.67
1991,4.87,66541.41
1992,10.67,145721.07
1993,11.75,160541.38
1994,7.11,97168.94
1995,9.44,128905.28
1998,5.08,69433.09
1999,6.57,89774.89
2000,7.37,100707.78
2001,13.34,59699.27
2002,11.99,53677.92
2003,12.75,57047.71
2004,8.14,36439.27
2005,14.12,63216.41
2006,14.14,63299.07
2007,9.02,40356.69
2008,17.36,77717.89
2009,14.86,66501.52
2010,10.58,47365.83
2011,15.23,68147.3
2013,5.53,24765.76
2014,18.1,81025.6
2015,15.65,70067.85
2017,10.41,314920.44
2018,16.32,493578.17
2019,14.1,426378.46
2020,14.14,427710.13
2021,17.03,515167.3
2022,7.34,221832.44
2023,10.95,331303.15
2025,14.54,439690.17
2026,13.65,412852.61
2027,15.03,454484.09
2028,14.42,436116.98
2029,13.72,414903.12
2030,15.43,466750.9
2031,12.17,368083.4
2032,14.14,427539.08
2033,3.68,47812.63
2034,9.64,125185.98
2035,7.18,93204.71
2037,9.92,128764.99
2038,9.62,124888.42
2039,10.29,133595.63
2040,12.25,159033.48
2041,6.0,77944.07
2042,13.49,175154.46
2043,9.75,126509.72
2044,6.99,90769.08
2045,9.46,122855.73
2046,9.64,125184.98
2047,12.86,166884.7
2048,9.94,129019.64
2049,5.79,9139.63
2050,12.7,20033.23
2052,13.13,20721.89
2053,10.83,17089.41
2054,12.01,18947.21
2055,10.91,17209.33
2056,8.35,13168.58
2057,10.31,16268.68
2058,1.5,2372.09
2059,8.55,13489.76
2060,4.66,7345.03
2061,7.06,11140.57
2062,13.94,21989.88
2063,7.57,11939.76
2064,10.84,17096.1
2065,12.72,49606.44
2066,2.49,9732.89
2067,7.97,31100.81
2068,7.55,29471.28
2069,9.3,36285.41
2070,5.03,19603.53
2071,6.88,26829.03
2072,12.5,48781.44
2073,10.31,40201.83
2074,8.67,33827.67
2075,6.95,27113.57
2076,12.5,48771.62
2077,7.04,27458.82
2078,7.32,28563.87
2079,11.78,45967.62
2081,4.37,19110.8
2082,6.06,26482.55
2083,9.02,39402.1
2084,6.25,27286.41
2085,6.06,26475.47
2086,9.92,43332.45
2087,11.12,48578.97
2088,7.73,33788.88
2089,14.92,65170.13
2090,5.99,26159.11
2091,4.98,21776.53
2092,8.79,38395.22
2093,8.05,35190.98
2095,7.0,30604.83
2096,7.2,31464.72
2097,4.1,60159.84
2098,0.63,9194.79
2099,0.0,0.0
2100,6.36,93382.84
2101,4.97,72905.08
2102,9.9,145197.47
2103,9.1,133519.77
2104,6.24,91606.92
2105,12.41,182141.81
2106,8.4,123247.28
2107,3.26,47866.76
2108,9.22,135311.78
2109,13.22,194002.98
2110,8.89,130491.78
2111,7.5,110122.02
2112,7.58,111297.02
2113,13.26,68909.13
2114,8.75,45429.08
2115,7.19,37374.53
2116,19.35,100515.63
2117,13.25,68826.14
2118,14.12,73376.63
2119,18.45,95821.43
2120,13.24,68776.63
2121,13.88,72113.15
2122,6.08,31604.57
2123,18.7,97141.66
2124,14.7,76385.94
2125,9.8,50922.42
2126,8.91,46292.98
2127,11.48,59630.14
2128,16.83,87436.59
2129,7.99,32859.9
2130,6.29,25870.7
2131,7.04,28951.14
2132,5.54,22786.88
2133,3.3,13558.78
2134,5.96,24505.98
2135,1.53,6280.51
2136,7.42,30514.2
2137,3.95,16257.17
2138,8.23,33852.96
2139,6.97,28639.18
2140,2.52,10369.41
2141,5.65,23243.56
2142,10.37,42627.29
2143,2.78,11422.71
2144,6.43,26420.4
2145,7.52,39796.74
2146,8.73,46173.95
2147,2.94,15567.96
2149,6.83,36139.6
2150,9.09,48099.85
2151,8.64,45691.68
2152,9.1,48110.47
2153,4.49,23741.2
2154,9.72,51423.89
2155,3.65,19315.52
2156,7.25,38350.87
2157,7.49,39598.52
2158,5.68,30035.27
2159,6.62,35004.88
2161,5.81,216872.68
2162,3.51,131060.15
2163,6.81,254023.04
2164,10.2,380723.55
2165,2.96,110439.52
2166,1.86,69499.93
2167,4.53,169150.65
2168,5.09,189820.09
2169,6.02,224615.84
2170,6.6,246432.1
2171,8.18,305084.84
2172,4.4,164027.73
2173,6.53,243497.16
2174,0.0,0.0
2175,7.62,284438.52
2176,11.54,430467.33
2178,13.61,86948.15
2179,7.61,48614.78
2180,9.67,61820.62
2181,12.15,77633.07
2182,11.81,75496.32
2183,11.02,70441.59
2184,11.13,71123.71
2185,9.09,58085.21
2186,4.92,31450.65
2187,6.18,39491.08
2189,12.84,82055.87
2190,9.86,63040.34
2191,13.86,88587.84
2192,14.9,95234.94
2193,12.26,61130.44
2194,14.15,70561.39
2195,13.92,69383.49
2196,7.97,39725.07
2197,12.53,62461.25
2198,10.17,50682.73
2200,11.49,57282.79
2201,16.11,80339.92
2202,19.47,97061.06
2203,17.1,85276.7
2204,10.28,51273.57
2206,9.44,47061.92
2207,16.58,82669.33
2208,10.47,52187.43
2209,8.22,74028.31
2210,9.19,82759.45
2211,5.64,50836.93
2212,6.38,57506.04
2213,10.33,93017.69
2214,9.73,87656.78
2215,7.56,68115.31
2216,11.27,101526.99
2217,10.2,91892.62
2218,10.93,98496.66
2219,10.85,97732.2
2220,8.32,74949.57
2221,13.35,120291.58
2222,7.18,64663.16
2223,10.37,93422.05
2224,5.77,51986.91
2225,6.28,40290.96
2226,9.45,60624.77
2227,4.46,28616.91
2228,10.04,64425.16
2229,10.97,70391.66
2230,15.88,101895.35
2231,7.32,46957.59
2232,13.6,87269.03
2233,9.17,58832.9
2234,9.58,61438.11
2235,15.19,97431.56
2236,9.95,63807.49
2237,10.9,69925.96
2238,13.3,85317.22
2239,9.78,62716.28
2240,7.86,50431.58
2241,14.63,90140.57
2242,18.63,114816.44
2243,19.15,118032.13
2244,11.71,72183.2
2245,13.88,85569.71
2246,17.15,105682.67
2247,15.54,95802.54
2248,13.34,82244.98
2249,14.8,91208.32
2250,19.09,117671.19
2251,15.57,95945.65
2253,14.07,86714.18
2254,15.37,94704.55
2255,16.11,99309.07
2256,19.18,118200.06
2257,17.91,507514.76
2259,17.16,486368.44
2260,8.96,253816.82
2261,14.52,411531.68
2263,5.55,157226.0
2264,15.04,426230.67
2265,13.94,395064.06
2266,12.54,355331.83
2267,18.08,512411.64
2268,11.81,334798.11
2269,21.81,618019.26
2270,13.96,395512.14
2271,12.49,354015.63
2272,13.34,378074.54
2273,13.5,67204.02
2274,10.43,51928.58
2276,10.2,50745.9
2277,12.16,60538.9
2278,20.71,103069.69
2279,9.77,48641.68
2280,9.35,46540.98
2281,9.66,48081.82
2282,8.52,42386.65
2284,6.65,33118.67
2285,10.91,54318.98
2286,14.88,74061.9
2287,15.18,75570.13
2288,14.28,71066.36
2289,8.25,14239.0
2290,5.94,10255.99
2291,10.47,18063.94
2292,12.08,20834.54
2293,5.49,9467.51
2294,15.08,26024.7
2295,14.73,25411.4
2296,8.47,14620.49
2297,9.68,16701.3
2298,9.5,16391.61
2299,10.39,17921.15
2300,10.57,18242.45
2301,9.75,16825.91
2302,10.0,17247.52
2303,5.57,9610.23
2304,11.0,18982.46
2305,17.82,136682.93
2306,16.48,126440.29
2307,15.52,119076.06
2308,16.02,122907.39
2309,11.97,91812.86
2310,10.88,83456.97
2311,18.75,143778.87
2312,20.36,156157.82
2313,13.43,102992.58
2314,19.63,150595.54
2315,15.11,115878.33
2316,16.93,129821.94
2317,11.69,89644.41
2318,16.87,129373.91
2319,17.15,131576.01
2320,19.33,148275.35
2321,5.25,31455.6
2322,10.8,64635.94
2323,9.84,58916.27
2324,11.48,68730.1
2325,13.39,80142.84
2326,11.9,71254.48
2327,12.48,74699.12
2328,11.46,68620.46
2329,7.95,47612.38
2330,4.89,29260.08
2331,12.69,75960.29
2332,8.49,50840.98
2333,4.49,26872.39
2334,16.62,99499.22
2335,13.08,78318.05
2336,10.41,62347.15
2338,15.49,15709.16
2339,10.0,10147.43
2340,12.47,12645.56
2341,16.36,16592.49
2342,14.59,14801.56
2343,17.73,17985.92
2344,7.76,7873.03
2345,12.48,12661.49
2346,12.52,12701.66
2347,14.15,14356.17
2348,15.93,16162.58
2349,16.64,16875.8
2350,16.49,16724.8
2351,13.15,13337.95
2352,15.88,16111.74
2354,6.64,35235.37
2355,8.14,43223.93
2356,9.52,50532.29
2358,9.49,50349.66
2359,8.36,44385.41
2360,6.77,35942.61
2361,9.1,48297.61
2362,8.02,42567.28
2363,5.66,30033.96
2364,6.86,36409.58
2365,6.12,32509.03
2366,11.37,60348.39
2367,10.75,57074.98
2368,10.05,53356.65
2370,10.55,90142.68
2371,9.18,78474.11
2372,7.49,63974.25
2373,5.61,47945.36
2374,11.86,101338.84
2375,6.08,51944.05
2376,9.57,81796.84
2377,14.02,119794.47
2378,13.83,118192.8
2379,15.46,132087.37
2380,5.54,47340.51
2381,12.48,106637.23
2382,10.04,85765.81
2384,8.7,74361.53
2386,13.38,21041.71
2387,11.7,18390.08
2388,15.92,25026.95
2389,9.47,14885.86
2390,13.38,21031.27
2391,14.97,23543.93
2392,13.63,21432.81
2393,16.79,26393.66
2394,16.96,26668.65
2395,13.88,21820.92
2396,10.79,16962.37
2398,10.49,16487.1
2399,17.8,27993.35
2400,11.51,18106.45
2401,8.24,34711.89
2402,8.3,34955.23
2404,9.05,38139.02
2405,13.14,55384.2
2406,13.41,56486.32
2407,15.78,66484.9
2408,12.2,51421.98
2409,11.89,50088.91
2410,17.05,71847.21
2411,9.98,42031.83
2412,16.84,70948.45
2413,15.47,65174.39
2415,7.95,33509.43
2416,12.21,51441.71
2417,14.15,134751.69
2418,8.07,76799.15
2419,14.34,136487.34
2420,8.35,79504.17
2421,7.05,67129.94
2422,11.62,110651.22
2423,9.77,93069.15
2424,8.88,84581.02
2425,12.95,123287.02
2426,7.07,67302.03
2427,11.01,104856.42
2428,7.09,67458.59
2429,14.99,142712.22
2430,14.89,141781.52
2431,13.91,132393.88
2433,1.66,8807.98
2434,3.42,18186.48
2435,3.76,19989.0
2436,9.19,48900.76
2437,3.99,21257.97
2438,4.76,25313.22
2439,9.74,51850.7
2440,1.24,6616.86
2441,10.35,55094.13
2442,7.76,41306.52
2443,2.84,15134.28
2444,7.18,38208.34
2445,7.83,41691.24
2446,3.79,20177.32
2447,8.53,45417.16
2448,7.42,39507.22
2449,6.4,135325.22
2450,5.99,126556.33
2451,7.61,160812.97
2452,7.84,165774.87
2453,4.03,85153.76
2454,7.83,165569.07
2456,6.86,145082.36
2457,6.14,129695.76
2458,9.56,202184.23
2459,4.3,90968.85
2460,8.72,184369.33
2461,7.8,164801.2
2462,10.65,225045.77
2464,7.64,161593.71
2465,8.96,47482.14
2466,5.48,29040.43
2467,9.51,50398.54
2468,8.12,43034.29
2469,11.61,61487.43
2470,13.31,70485.79
2471,5.85,30970.84
2472,7.6,40278.68
2473,12.35,65401.58
2474,12.48,66125.0
2475,11.09,58729.03
2476,6.99,37016.61
2477,7.43,39376.15
2478,15.32,81138.79
2479,13.49,71461.93
2480,14.86,78713.78
2481,8.78,30017.07
2482,11.68,39904.45
2483,5.17,17659.45
2484,7.94,27149.55
2485,11.66,39835.65
2486,12.85,43922.02
2487,7.05,24087.72
2488,5.88,20081.13
2489,5.68,19396.89
2490,9.02,30824.79
2491,4.96,16949.48
2492,9.69,33128.67
2493,8.82,30142.01
2494,4.36,14888.53
2495,5.44,18601.83
2496,14.4,49210.17
2497,13.55,447237.89
2498,13.0,429002.88
2499,9.0,297013.4
2500,11.54,380849.99
2501,7.96,262558.45
2502,20.0,659928.72
2503,10.59,349436.79
2504,14.2,468603.26
2505,14.99,494660.41
2506,17.42,574722.81
2507,15.67,517102.98
2508,15.3,504845.8
2509,10.07,332228.6
2510,12.41,409623.37
2511,12.03,397141.76
2512,10.99,362820.16
2513,11.73,42200.54
2514,12.29,44193.2
2515,6.11,21967.63
2516,8.83,31778.53
2517,7.37,26518.45
2518,8.28,29770.64
2519,5.38,19340.6
2520,10.0,35954.03
2521,11.01,39593.35
2522,13.87,49901.65
2523,12.31,44291.27
2524,9.24,33235.74
2525,4.4,15819.61
2526,11.28,40571.22
2527,8.64,31080.13
2528,6.78,24398.57
2529,4.71,39486.23
2530,6.51,54614.02
2531,9.51,79713.64
2532,1.26,10554.67
2533,5.16,43307.18
2534,8.27,69328.38
2535,10.01,83947.25
2536,1.76,14781.5
2537,1.35,11280.92
2538,6.09,51057.12
2539,14.56,122124.24
2540,12.41,104090.07
2541,5.45,45686.53
2542,7.01,58784.81
