company_id,country,company_size,num_employees,annual_revenue_usd_millions
COMP-02562,Spain,SME,387,217.4
COMP-02563,Sweden,Enterprise,8450,8365.16
COMP-02564,Canada,Enterprise,12760,2791.46
COMP-02565,Italy,SME,821,487.44
COMP-02566,Netherlands,Enterprise,1947,5645.16
COMP-02567,Chile,Startup,43,9.21
COMP-02568,New Zealand,SME,114,271.45
COMP-02569,UK,SME,421,127.26
COMP-02570,Egypt,Startup,30,37.96
COMP-02571,Colombia,Startup,11,13.22
COMP-02572,Egypt,Startup,22,8.13
COMP-02573,Kenya,Startup,87,1.76
COMP-02574,South Korea,SME,283,330.78
COMP-02575,USA,SME,540,103.65
COMP-02576,Malaysia,Startup,16,2.56
COMP-02577,Philippines,Startup,64,43.52
COMP-02578,USA,SME,789,283.68
COMP-02579,Chile,Enterprise,18715,4218.09
COMP-02580,Japan,Startup,57,3.6
COMP-02581,Italy,SME,127,237.67
COMP-02582,Canada,SME,710,299.09
COMP-02583,New Zealand,Startup,21,21.17
COMP-02584,Argentina,SME,675,443.15
COMP-02585,Colombia,SME,549,59.54
COMP-02586,Vietnam,Startup,88,43.16
COMP-02587,Japan,Startup,59,34.79
COMP-02588,Australia,Startup,48,27.39
COMP-02589,Italy,SME,234,450.97
COMP-02590,India,SME,624,333.68
COMP-02591,India,Startup,17,5.2
COMP-02592,Italy,SME,696,350.24
COMP-02593,France,Startup,59,26.54
COMP-02594,Italy,Enterprise,5348,6478.87
COMP-02595,Poland,Enterprise,15896,3646.53
COMP-02596,Kenya,Startup,38,5.47
COMP-02597,India,Startup,12,12.68
COMP-02598,Colombia,Startup,59,10.49
COMP-02599,France,SME,279,222.26
COMP-02600,Brazil,Enterprise,13165,9702.57
COMP-02601,France,Startup,27,21.53
COMP-02602,Indonesia,Startup,38,25.8
COMP-02603,South Korea,SME,361,279.47
COMP-02604,Indonesia,Enterprise,16372,8470.97
COMP-02605,Chile,Startup,94,13.39
COMP-02606,UK,SME,377,132.92
COMP-02607,UK,Enterprise,6644,6961.04
COMP-02608,Poland,Startup,29,3.06
COMP-02609,Vietnam,Startup,21,23.12
COMP-02610,Argentina,SME,541,89.88
COMP-02611,USA,SME,127,266.11
COMP-02612,South Korea,SME,669,218.63
COMP-02613,Indonesia,Startup,35,41.62
COMP-02614,USA,Enterprise,11885,8889.63
COMP-02615,UK,Enterprise,3037,5098.37
COMP-02616,UK,SME,874,382.32
COMP-02617,Germany,Startup,33,14.68
COMP-02618,Indonesia,SME,527,51.95
COMP-02619,Malaysia,Enterprise,13121,4465.18
COMP-02620,Canada,Startup,33,24.42
COMP-02621,India,Enterprise,3613,8104.89
COMP-02622,New Zealand,Enterprise,9384,2710.94
COMP-02623,Sweden,SME,855,442.61
COMP-02624,Poland,Enterprise,19717,7092.93
COMP-02625,Germany,Startup,59,49.92
COMP-02626,Germany,SME,413,304.54
COMP-02627,South Africa,Startup,66,35.53
COMP-02628,Egypt,Startup,23,25.11
COMP-02629,Japan,SME,292,360.15
COMP-02630,Brazil,SME,742,330.18
COMP-02631,Nigeria,Startup,49,5.92
COMP-02632,Poland,Enterprise,2938,9597.8
COMP-02633,China,SME,772,198.67
COMP-02634,Vietnam,Enterprise,6413,8176.74
COMP-02635,Japan,SME,191,486.77
COMP-02636,South Korea,SME,998,316.18
COMP-02637,China,SME,293,280.88
COMP-02638,South Korea,SME,313,437.94
COMP-02639,Singapore,SME,114,137.37
COMP-02640,Chile,SME,683,477.04
COMP-02641,Brazil,SME,918,277.4
COMP-02642,Singapore,Startup,47,14.66
COMP-02643,Indonesia,Enterprise,4793,3058.07
COMP-02644,Argentina,Enterprise,14772,2754.52
COMP-02645,Vietnam,Enterprise,4811,8343.88
COMP-02646,Thailand,SME,190,291.33
COMP-02647,UK,Startup,62,39.27
COMP-02648,Singapore,SME,725,219.37
COMP-02649,Italy,SME,839,450.25
COMP-02650,South Africa,SME,261,346.98
COMP-02651,Argentina,Startup,68,25.54
COMP-02652,Kenya,SME,361,487.79
COMP-02653,Australia,Startup,36,13.52
COMP-02654,Colombia,Startup,34,1.05
COMP-02655,Malaysia,SME,186,177.83
COMP-02656,New Zealand,Startup,86,8.1
COMP-02657,Netherlands,Startup,72,25.75
COMP-02658,Italy,Enterprise,17375,4527.58
COMP-02659,Thailand,Startup,80,3.55
COMP-02660,USA,SME,795,357.19
COMP-02661,Chile,SME,180,197.03
COMP-02662,Colombia,SME,246,386.48
COMP-02663,Malaysia,SME,768,236.61
COMP-02664,Chile,SME,397,61.51
COMP-02665,Japan,SME,755,111.98
COMP-02666,France,Startup,54,23.67
COMP-02667,USA,Startup,68,39.7
COMP-02668,USA,Startup,97,36.24
COMP-02669,Brazil,SME,162,173.08
COMP-02670,Egypt,Enterprise,8240,7912.46
COMP-02671,Poland,Startup,74,16.79
COMP-02672,South Korea,Startup,35,47.12
COMP-02673,France,Startup,15,49.61
COMP-02674,Indonesia,SME,565,439.14
COMP-02675,Philippines,Enterprise,16389,792.44
COMP-02676,Kenya,Startup,27,3.65
COMP-02677,USA,Startup,26,1.16
COMP-02678,South Korea,Enterprise,6285,8340.36
COMP-02679,Colombia,Enterprise,7856,9101.05
COMP-02680,Poland,SME,857,145.07
COMP-02681,Vietnam,SME,929,107.28
COMP-02682,Argentina,SME,126,369.51
COMP-02683,Spain,Enterprise,16195,5914.84
COMP-02684,South Korea,SME,140,367.3
COMP-02685,Italy,SME,802,245.33
COMP-02686,Indonesia,SME,241,256.93
COMP-02687,Brazil,SME,583,457.68
COMP-02688,USA,SME,170,452.47
COMP-02689,Indonesia,SME,151,288.4
COMP-02690,Spain,Startup,15,28.59
COMP-02691,New Zealand,SME,112,365.08
COMP-02692,Argentina,Enterprise,13857,5002.24
COMP-02693,Colombia,Enterprise,15205,3687.64
COMP-02694,Kenya,Enterprise,10566,8776.28
COMP-02695,China,SME,922,291.45
COMP-02696,Egypt,SME,718,410.45
COMP-02697,Chile,Startup,37,43.84
COMP-02698,France,SME,266,99.4
COMP-02699,Indonesia,Startup,89,2.17
COMP-02700,Indonesia,SME,825,75.01
COMP-02701,Canada,Startup,91,29.38
COMP-02702,Italy,Startup,63,38.0
COMP-02703,Kenya,Startup,59,44.82
COMP-02704,Nigeria,SME,953,83.37
COMP-02705,Malaysia,SME,758,256.46
COMP-02706,Indonesia,SME,685,429.99
COMP-02707,China,Startup,61,9.86
COMP-02708,Thailand,SME,829,424.64
COMP-02709,Chile,Startup,26,44.22
COMP-02710,UK,SME,682,51.52
COMP-02711,Singapore,Enterprise,7086,9134.43
COMP-02712,South Africa,Enterprise,3246,632.83
COMP-02713,Malaysia,Startup,92,35.56
COMP-02714,UK,Enterprise,12148,2849.84
COMP-02715,UK,Startup,90,6.1
COMP-02716,Sweden,Startup,11,47.8
COMP-02717,Poland,Startup,57,44.25
COMP-02718,Indonesia,SME,161,315.15
COMP-02719,Brazil,Startup,56,16.52
COMP-02720,UK,Enterprise,2774,3974.83
COMP-02721,South Korea,SME,945,198.08
COMP-02722,Kenya,Startup,43,9.11
COMP-02723,Vietnam,Startup,49,26.7
COMP-02724,Chile,Startup,14,30.59
COMP-02725,Argentina,Startup,52,40.13
COMP-02726,Vietnam,SME,628,137.83
COMP-02727,Nigeria,Startup,93,3.18
COMP-02728,Australia,Enterprise,8365,8832.97
COMP-02729,Nigeria,Enterprise,3808,2984.18
COMP-02730,Singapore,Enterprise,1448,7648.49
COMP-02731,Nigeria,Startup,62,14.88
COMP-02732,India,Startup,94,20.99
COMP-02733,Netherlands,Enterprise,18787,6492.41
COMP-02734,Canada,SME,898,141.02
COMP-02735,Australia,SME,787,52.61
COMP-02736,Chile,Enterprise,3093,9610.92
COMP-02737,Poland,Enterprise,8810,3516.68
COMP-02738,Chile,Enterprise,18480,583.74
COMP-02739,Colombia,Startup,83,17.88
COMP-02740,Kenya,Startup,84,33.91
COMP-02741,New Zealand,SME,221,233.82
COMP-02742,Brazil,SME,169,286.56
COMP-02743,Nigeria,SME,237,317.84
COMP-02744,China,SME,521,292.72
COMP-02745,Japan,SME,605,210.37
COMP-02746,Germany,Enterprise,19548,2416.15
COMP-02747,Colombia,Startup,13,3.71
COMP-02748,Vietnam,Enterprise,17442,2250.37
COMP-02749,Germany,Startup,23,10.78
COMP-02750,India,Startup,55,40.04
COMP-02751,USA,Startup,16,44.61
COMP-02752,Italy,SME,340,181.21
COMP-02753,Colombia,SME,313,434.89
COMP-02754,Colombia,SME,402,74.13
COMP-02755,Brazil,Startup,14,6.12
COMP-02756,South Africa,Startup,45,40.89
COMP-02757,Poland,Startup,43,23.56
COMP-02758,India,Startup,91,2.9
COMP-02759,Philippines,Enterprise,8245,8537.03
COMP-02760,Brazil,Enterprise,19953,7526.07
COMP-02761,Spain,Enterprise,14394,8418.63
COMP-02762,Nigeria,Startup,47,30.41
COMP-02763,France,SME,271,390.16
COMP-02764,Spain,SME,605,434.97
COMP-02765,Sweden,SME,709,425.5
COMP-02766,UK,Startup,83,11.58
COMP-02767,South Korea,SME,170,190.58
COMP-02768,Australia,Startup,61,33.16
COMP-02769,Germany,Startup,14,8.86
COMP-02770,Philippines,SME,942,131.01
COMP-02771,Egypt,SME,753,413.1
COMP-02772,South Korea,SME,241,259.31
COMP-02773,Indonesia,SME,769,355.34
COMP-02774,Netherlands,SME,205,412.26
COMP-02775,Chile,Startup,64,15.54
COMP-02776,Vietnam,Enterprise,5511,528.15
COMP-02777,Sweden,Startup,84,48.33
COMP-02778,Netherlands,Startup,59,18.23
COMP-02779,UK,Startup,84,18.15
COMP-02780,UK,SME,430,475.62
COMP-02781,Vietnam,Startup,68,8.97
COMP-02782,China,Startup,29,44.96
COMP-02783,Nigeria,SME,673,220.48
COMP-02784,South Korea,SME,794,374.76
COMP-02785,Australia,Enterprise,4830,4199.18
COMP-02786,Colombia,Startup,87,28.9
COMP-02787,China,Startup,18,28.49
COMP-02788,Indonesia,Startup,49,45.4
COMP-02789,Australia,SME,766,307.11
COMP-02790,Kenya,Startup,17,42.61
COMP-02791,South Africa,SME,835,389.79
COMP-02792,South Africa,SME,310,462.88
COMP-02793,Egypt,SME,589,277.68
COMP-02794,Malaysia,Startup,96,43.97
COMP-02795,Spain,SME,245,210.64
COMP-02796,Canada,Startup,88,23.85
COMP-02797,Colombia,Enterprise,14565,6868.95
COMP-02798,Netherlands,Startup,76,23.56
COMP-02799,Nigeria,SME,935,117.22
COMP-02800,Brazil,Startup,31,5.61
COMP-02801,Sweden,SME,441,333.71
COMP-02802,South Africa,SME,288,370.58
COMP-02803,Sweden,SME,985,232.85
COMP-02804,USA,SME,451,344.58
COMP-02805,Netherlands,Enterprise,10711,9887.93
COMP-02806,Sweden,Startup,49,9.19
COMP-02807,Australia,SME,244,389.74
COMP-02808,Thailand,Startup,24,2.64
COMP-02809,Canada,SME,152,200.63
COMP-02810,India,Enterprise,13225,932.73
COMP-02811,Egypt,SME,626,289.0
COMP-02812,Germany,SME,518,198.29
COMP-02813,Netherlands,Startup,96,22.56
COMP-02814,South Africa,Startup,16,39.93
COMP-02815,South Korea,Startup,55,11.36
COMP-02816,India,Startup,17,1.54
COMP-02817,Poland,SME,817,82.38
COMP-02818,South Korea,Startup,15,16.62
COMP-02819,Kenya,Startup,76,32.07
COMP-02820,Spain,Startup,89,23.87
COMP-02821,Indonesia,SME,239,306.28
COMP-02822,UK,SME,499,389.21
COMP-02823,Thailand,Startup,85,19.18
COMP-02824,South Korea,SME,172,229.61
COMP-02825,USA,Enterprise,9581,4399.91
COMP-02826,Argentina,Enterprise,17389,4132.1
COMP-02827,Brazil,SME,357,165.19
COMP-02828,South Korea,Startup,46,31.38
COMP-02829,Vietnam,Enterprise,4358,8615.54
COMP-02830,China,Enterprise,18009,2776.15
COMP-02831,Spain,Startup,88,9.75
COMP-02832,New Zealand,SME,775,163.49
COMP-02833,Kenya,Startup,53,1.58
COMP-02834,Poland,Enterprise,19366,2641.85
COMP-02835,Canada,Startup,67,42.32
COMP-02836,Malaysia,SME,593,473.18
COMP-02837,China,SME,366,489.64
COMP-02838,Kenya,Startup,17,12.64
COMP-02839,Colombia,Startup,67,14.89
COMP-02840,Germany,Startup,57,4.08
COMP-02841,France,Startup,10,10.24
COMP-02842,Australia,Enterprise,5507,4201.45
COMP-02843,Nigeria,SME,612,389.9
COMP-02844,India,SME,448,61.16
COMP-02845,Chile,Enterprise,3996,2215.66
COMP-02846,India,Startup,32,15.4
COMP-02847,Malaysia,SME,275,350.57
COMP-02848,France,Enterprise,5697,5188.94
COMP-02849,Indonesia,Startup,81,14.29
COMP-02850,Netherlands,Startup,58,33.22
COMP-02851,Chile,Enterprise,7074,5804.73
COMP-02852,Germany,SME,739,175.75
COMP-02853,Germany,SME,673,443.41
COMP-02854,Kenya,Enterprise,17636,3515.04
COMP-02855,China,SME,801,205.93
COMP-02856,Malaysia,Startup,48,17.1
COMP-02857,South Africa,Startup,30,2.22
COMP-02858,UK,Enterprise,10245,3094.27
COMP-02859,Singapore,Enterprise,5587,3712.36
COMP-02860,South Africa,SME,254,195.73
COMP-02861,China,Enterprise,1038,1924.0
COMP-02862,Brazil,Enterprise,18148,3175.7
COMP-02863,Spain,SME,618,392.61
COMP-02864,Canada,Enterprise,5383,2397.42
COMP-02865,Chile,Enterprise,8026,6082.86
COMP-02866,Kenya,Startup,91,3.07
COMP-02867,Italy,Startup,16,33.55
COMP-02868,Thailand,SME,967,296.82
COMP-02869,Argentina,SME,759,183.02
COMP-02870,Germany,SME,698,98.67
COMP-02871,France,SME,968,259.19
COMP-02872,Spain,SME,152,337.97
COMP-02873,Italy,SME,468,310.58
COMP-02874,Chile,SME,211,448.95
COMP-02875,Argentina,SME,244,276.3
COMP-02876,South Korea,SME,450,384.35
COMP-02877,Canada,Enterprise,14065,2113.92
COMP-02878,Egypt,Startup,60,47.63
COMP-02879,Argentina,Startup,21,8.1
COMP-02880,Vietnam,SME,543,107.29
COMP-02881,Spain,Enterprise,18310,9695.71
COMP-02882,Thailand,Enterprise,11222,2327.54
COMP-02883,Sweden,Startup,88,46.92
COMP-02884,Nigeria,Enterprise,6767,9363.14
COMP-02885,Chile,SME,397,245.4
COMP-02886,Spain,Startup,55,44.27
COMP-02887,Germany,Startup,91,10.77
COMP-02888,Indonesia,Startup,31,34.74
COMP-02889,Nigeria,Startup,97,16.35
COMP-02890,Italy,Startup,85,16.27
COMP-02891,India,SME,122,164.25
COMP-02892,Vietnam,Enterprise,8276,8889.76
COMP-02893,South Africa,Enterprise,10745,8430.63
COMP-02894,UK,SME,360,269.92
COMP-02895,Germany,SME,396,229.39
COMP-02896,Japan,Enterprise,11432,4451.21
COMP-02897,Germany,Enterprise,17746,6148.23
COMP-02898,Nigeria,Startup,19,13.58
COMP-02899,Brazil,Startup,11,4.9
COMP-02900,Canada,Startup,38,24.29
COMP-02901,Japan,Startup,50,48.99
COMP-02902,South Korea,SME,547,273.13
COMP-02903,Argentina,SME,985,403.61
COMP-02904,Singapore,SME,138,249.76
COMP-02905,Malaysia,Enterprise,16234,9012.27
COMP-02906,Argentina,SME,533,128.43
COMP-02907,India,SME,186,61.24
COMP-02908,USA,Startup,23,24.02
COMP-02909,Nigeria,Startup,48,4.98
COMP-02910,France,Enterprise,1016,6991.69
COMP-02911,South Korea,Startup,64,32.61
COMP-02912,Netherlands,SME,471,233.21
COMP-02913,Canada,SME,682,402.6
COMP-02914,Vietnam,SME,319,168.37
COMP-02915,Poland,SME,155,124.49
COMP-02916,France,SME,896,375.31
COMP-02917,India,Startup,32,48.44
COMP-02918,Vietnam,Enterprise,3379,9668.84
COMP-02919,Canada,SME,501,171.83
COMP-02920,Thailand,Enterprise,11107,5383.83
COMP-02921,Sweden,SME,131,99.17
COMP-02922,Sweden,SME,378,68.92
COMP-02923,Argentina,Startup,75,42.89
COMP-02924,Singapore,SME,682,113.48
COMP-02925,Philippines,Startup,54,25.85
COMP-02926,Poland,Startup,71,6.42
COMP-02927,Singapore,Startup,57,34.81
COMP-02928,Indonesia,Enterprise,19179,6630.64
COMP-02929,Spain,Startup,33,35.7
COMP-02930,Sweden,SME,285,266.57
COMP-02931,Kenya,SME,983,240.75
COMP-02932,Sweden,SME,282,375.86
COMP-02933,USA,Enterprise,17950,5483.56
COMP-02934,USA,Startup,67,5.15
COMP-02935,Singapore,Startup,13,6.44
COMP-02936,South Africa,SME,146,389.47
COMP-02937,Sweden,Enterprise,18094,7379.99
COMP-02938,Australia,Startup,44,7.26
COMP-02939,Egypt,Startup,59,29.02
COMP-02940,USA,Startup,99,44.83
COMP-02941,UK,Startup,78,32.34
COMP-02942,Japan,SME,464,194.4
COMP-02943,India,Enterprise,12120,8211.28
COMP-02944,Spain,Startup,39,11.54
COMP-02945,Netherlands,Startup,82,47.55
COMP-02946,Malaysia,Enterprise,6316,9408.65
COMP-02947,Germany,Enterprise,16133,4164.31
COMP-02948,France,Enterprise,12480,3941.17
COMP-02949,Japan,Startup,97,46.51
COMP-02950,South Korea,Startup,96,28.04
COMP-02951,Canada,Startup,45,39.77
COMP-02952,Egypt,SME,964,204.3
COMP-02953,India,SME,627,468.03
COMP-02954,Italy,SME,100,60.12
COMP-02955,Philippines,Enterprise,2528,6424.45
COMP-02956,Germany,Startup,49,22.31
COMP-02957,Malaysia,SME,173,95.08
COMP-02958,South Africa,SME,478,163.46
COMP-02959,China,SME,337,275.42
COMP-02960,India,SME,365,255.17
COMP-02961,Indonesia,SME,927,436.26
COMP-02962,Italy,SME,820,359.65
COMP-02963,Nigeria,SME,304,115.01
COMP-02964,Spain,Startup,68,31.23
COMP-02965,Spain,SME,736,123.91
COMP-02966,Australia,Startup,30,47.43
COMP-02967,Kenya,Startup,53,36.73
COMP-02968,France,SME,431,439.15
COMP-02969,Vietnam,Startup,18,3.2
COMP-02970,Singapore,SME,590,486.58
COMP-02971,Singapore,Startup,53,23.94
COMP-02972,Nigeria,SME,498,199.75
COMP-02973,USA,Startup,13,49.84
COMP-02974,Brazil,Startup,26,27.31
COMP-02975,Poland,Enterprise,9758,1779.26
COMP-02976,Brazil,SME,605,439.1
COMP-02977,Spain,Startup,93,29.04
COMP-02978,Canada,Startup,10,6.09
COMP-02979,Argentina,Startup,72,16.03
COMP-02980,Kenya,Startup,34,35.99
COMP-02981,Sweden,Enterprise,8890,6120.75
COMP-02982,Egypt,Enterprise,4936,4293.34
COMP-02983,New Zealand,SME,947,414.59
COMP-02984,Poland,SME,378,100.31
COMP-02985,Japan,SME,970,251.38
COMP-02986,South Africa,Enterprise,17208,5386.05
COMP-02987,Vietnam,SME,754,484.03
COMP-02988,Egypt,Enterprise,7553,4149.09
COMP-02989,Colombia,Startup,71,15.96
COMP-02990,Philippines,Startup,33,36.87
COMP-02991,Colombia,SME,275,243.44
COMP-02992,Germany,Startup,20,24.36
COMP-02993,South Africa,Startup,77,39.23
COMP-02994,Singapore,SME,315,453.13
COMP-02995,China,SME,886,122.17
COMP-02996,Poland,Enterprise,14575,8256.31
COMP-02997,Nigeria,Startup,49,17.8
COMP-02998,Spain,Startup,61,33.18
COMP-02999,Japan,SME,282,418.06
COMP-03000,Poland,SME,633,68.97
COMP-03001,Nigeria,Startup,27,23.63
COMP-03002,India,Startup,35,43.67
COMP-03003,New Zealand,SME,932,429.64
COMP-03004,Japan,Enterprise,6966,5504.1
COMP-03005,Thailand,SME,114,416.33
COMP-03006,India,SME,912,390.95
COMP-03007,Australia,SME,693,104.0
COMP-03008,Argentina,Startup,98,45.62
COMP-03009,Chile,Startup,75,40.65
COMP-03010,Sweden,Startup,13,39.5
COMP-03011,Poland,Enterprise,15877,7305.51
COMP-03012,Vietnam,Startup,53,41.45
COMP-03013,Vietnam,Startup,24,14.47
COMP-03014,New Zealand,Startup,13,9.32
COMP-03015,UK,Startup,55,36.19
COMP-03016,Colombia,SME,574,353.6
COMP-03017,Egypt,Enterprise,14794,1677.42
COMP-03018,Poland,Enterprise,17514,5065.9
COMP-03019,Indonesia,SME,362,104.73
COMP-03020,Poland,SME,736,237.86
COMP-03021,Argentina,SME,534,498.0
COMP-03022,France,Startup,55,46.4
COMP-03023,Malaysia,Enterprise,7218,2429.96
COMP-03024,New Zealand,SME,186,193.15
COMP-03025,Singapore,SME,321,183.21
COMP-03026,Poland,SME,373,360.43
COMP-03027,China,Enterprise,4743,1236.12
COMP-03028,Poland,SME,424,406.5
COMP-03029,Egypt,Enterprise,12465,5101.26
COMP-03030,Australia,Startup,61,19.13
COMP-03031,Japan,SME,113,297.12
COMP-03032,Philippines,Startup,43,42.4
COMP-03033,Canada,SME,749,479.31
COMP-03034,Italy,Enterprise,1666,3442.71
COMP-03035,Argentina,SME,286,296.65
COMP-03036,Colombia,SME,315,165.98
COMP-03037,South Korea,Enterprise,3928,6952.38
COMP-03038,China,SME,494,243.99
COMP-03039,South Africa,Startup,79,2.39
COMP-03040,Netherlands,SME,352,118.11
COMP-03041,Singapore,SME,375,307.79
COMP-03042,Argentina,SME,870,128.85
COMP-03043,Colombia,SME,287,476.06
COMP-03044,Canada,Startup,22,20.89
COMP-03045,New Zealand,Startup,15,43.81
COMP-03046,Singapore,SME,951,86.01
COMP-03047,Thailand,Startup,74,38.91
COMP-03048,Singapore,SME,706,490.66
COMP-03049,Kenya,Enterprise,10369,8552.31
COMP-03050,Malaysia,Enterprise,12370,9144.57
COMP-03051,Thailand,Startup,23,17.12
COMP-03052,Argentina,Startup,84,26.0
COMP-03053,France,SME,607,61.82
COMP-03054,Chile,Startup,40,47.93
COMP-03055,Sweden,SME,996,481.14
COMP-03056,Brazil,Startup,21,42.7
COMP-03057,Chile,SME,314,143.08
COMP-03058,Chile,Startup,52,2.18
COMP-03059,USA,Startup,52,20.41
COMP-03060,Sweden,Startup,49,17.16
COMP-03061,Spain,Startup,61,37.73
COMP-03062,USA,Startup,36,28.66
COMP-03063,Sweden,Startup,95,39.86
COMP-03064,Australia,Startup,27,34.04
COMP-03065,Argentina,Enterprise,1209,5834.48
COMP-03066,South Korea,Startup,95,8.31
COMP-03067,India,Enterprise,2250,9244.49
COMP-03068,Sweden,Startup,86,38.45
COMP-03069,South Korea,SME,372,73.27
COMP-03070,China,Startup,92,4.41
COMP-03071,Brazil,Startup,62,27.91
COMP-03072,Singapore,SME,333,432.08
COMP-03073,Italy,SME,296,129.74
COMP-03074,Germany,Startup,27,48.99
COMP-03075,South Africa,SME,918,359.13
COMP-03076,UK,Enterprise,4039,1555.0
COMP-03077,New Zealand,SME,362,453.01
COMP-03078,UK,Startup,23,42.03
COMP-03079,Chile,Enterprise,15853,8322.78
COMP-03080,South Africa,Enterprise,6783,4903.36
COMP-03081,Brazil,Startup,77,16.57
COMP-03082,Egypt,SME,400,96.16
COMP-03083,USA,Startup,18,30.47
COMP-03084,Japan,SME,504,263.2
COMP-03085,Vietnam,SME,444,62.72
COMP-03086,Spain,Enterprise,19151,5130.68
COMP-03087,UK,SME,210,353.03
COMP-03088,South Africa,SME,293,84.94
COMP-03089,France,Startup,95,8.54
COMP-03090,France,Startup,25,43.18
COMP-03091,Spain,SME,343,299.03
COMP-03092,Singapore,SME,317,322.49
COMP-03093,Italy,Startup,17,28.13
COMP-03094,Canada,SME,925,246.82
COMP-03095,Brazil,Enterprise,12026,9276.36
COMP-03096,Spain,SME,762,457.75
COMP-03097,Spain,Startup,58,3.61
COMP-03098,New Zealand,Startup,73,42.51
COMP-03099,Argentina,Startup,17,25.63
COMP-03100,Egypt,Startup,16,25.94
COMP-03101,Singapore,Startup,60,49.18
COMP-03102,Indonesia,Startup,56,34.22
COMP-03103,Brazil,Startup,66,17.22
COMP-03104,France,Enterprise,19799,3687.03
COMP-03105,Kenya,SME,444,172.07
COMP-03106,Vietnam,Startup,63,4.31
COMP-03107,Poland,SME,927,322.31
COMP-03108,South Korea,Startup,38,6.56
COMP-03109,Poland,Startup,10,6.12
COMP-03110,Sweden,Enterprise,12540,5583.2
COMP-03111,Germany,SME,900,318.11
COMP-03112,Japan,Startup,64,41.35
COMP-03113,Vietnam,SME,308,234.97
COMP-03114,France,SME,192,217.14
COMP-03115,USA,SME,109,213.46
COMP-03116,Germany,SME,637,84.95
COMP-03117,Malaysia,Enterprise,5190,7217.81
COMP-03118,Netherlands,SME,763,328.07
COMP-03119,Singapore,SME,467,269.52
COMP-03120,Indonesia,SME,266,146.25
COMP-03121,Indonesia,Startup,15,15.33
COMP-03122,USA,Enterprise,13777,2935.97
COMP-03123,Colombia,SME,626,270.98
COMP-03124,South Korea,SME,552,474.9
COMP-03125,China,Enterprise,18934,3245.56
COMP-03126,Philippines,Startup,77,33.8
COMP-03127,New Zealand,Enterprise,6909,6956.91
COMP-03128,Netherlands,Enterprise,7543,2547.66
COMP-03129,Italy,SME,634,134.68
COMP-03130,China,SME,118,100.67
COMP-03131,Chile,SME,865,137.58
COMP-03132,Japan,Startup,48,10.8
COMP-03133,Spain,SME,732,207.5
COMP-03134,China,Enterprise,18978,1137.14
COMP-03135,Chile,SME,771,104.04
COMP-03136,Malaysia,Startup,28,13.38
COMP-03137,Italy,SME,642,145.21
COMP-03138,Argentina,SME,611,258.72
COMP-03139,South Africa,Startup,84,17.53
COMP-03140,Japan,SME,114,116.65
COMP-03141,Australia,SME,204,239.27
COMP-03142,Australia,Enterprise,4412,5895.4
COMP-03143,Italy,Enterprise,8160,7633.82
COMP-03144,Thailand,SME,138,386.62
COMP-03145,Poland,SME,361,298.17
COMP-03146,New Zealand,SME,759,356.84
COMP-03147,Brazil,Startup,99,48.08
COMP-03148,Kenya,SME,291,212.05
COMP-03149,New Zealand,SME,552,290.99
COMP-03150,USA,SME,853,293.24
COMP-03151,USA,Enterprise,8931,2275.29
COMP-03152,South Korea,SME,279,344.72
COMP-03153,Colombia,SME,647,226.58
COMP-03154,Netherlands,Startup,58,34.84
COMP-03155,Netherlands,Startup,14,8.37
COMP-03156,Philippines,Startup,19,23.48
COMP-03157,Canada,Startup,96,14.1
COMP-03158,Sweden,Enterprise,12411,4531.46
COMP-03159,South Korea,Enterprise,3478,3523.83
COMP-03160,UK,Enterprise,7209,1729.12
COMP-03161,Poland,Startup,32,8.53
COMP-03162,Germany,Startup,65,16.11
COMP-03163,Indonesia,SME,135,401.78
COMP-03164,USA,SME,414,117.35
COMP-03165,USA,SME,242,378.46
COMP-03166,Canada,SME,518,183.17
COMP-03167,USA,SME,381,147.95
COMP-03168,South Africa,SME,186,367.48
COMP-03169,South Africa,SME,194,198.64
COMP-03170,China,SME,222,218.45
COMP-03171,India,Startup,24,39.98
COMP-03172,Argentina,Enterprise,13563,7518.86
COMP-03173,China,SME,154,278.05
COMP-03174,USA,Enterprise,15135,2467.31
COMP-03175,Colombia,SME,917,184.61
COMP-03176,USA,Enterprise,1426,8163.79
COMP-03177,Italy,Enterprise,10327,6842.05
COMP-03178,Spain,SME,777,140.65
COMP-03179,Argentina,SME,470,495.3
COMP-03180,Argentina,SME,149,442.59
COMP-03181,Kenya,Enterprise,19748,8501.0
COMP-03182,Egypt,SME,783,55.7
COMP-03183,India,Enterprise,3964,6352.94
COMP-03184,Indonesia,Startup,89,20.78
COMP-03185,Germany,SME,784,347.79
COMP-03186,New Zealand,Enterprise,6919,3314.56
COMP-03187,Chile,SME,392,409.68
COMP-03188,Poland,SME,119,380.1
COMP-03189,Egypt,SME,504,180.23
COMP-03190,Egypt,SME,494,311.56
COMP-03191,Indonesia,Startup,36,29.71
COMP-03192,Argentina,Startup,37,33.68
COMP-03193,Singapore,Enterprise,12957,1065.5
COMP-03194,UK,SME,542,415.13
COMP-03195,Spain,SME,387,317.51
COMP-03196,Argentina,SME,374,93.1
COMP-03197,Chile,Startup,61,45.44
COMP-03198,India,Enterprise,10602,9505.21
COMP-03199,Spain,SME,683,270.34
COMP-03200,Australia,SME,181,64.16
