company_id,industry,country,company_size
COMP-02755,Technology,Brazil,Startup
COMP-02756,Retail,South Africa,Startup
COMP-02757,Education,Poland,Startup
COMP-02758,Manufacturing,India,Startup
COMP-02759,Consulting,Philippines,Enterprise
COMP-02760,Manufacturing,Brazil,Enterprise
COMP-02761,Education,Spain,Enterprise
COMP-02762,Healthcare,Nigeria,Startup
COMP-02763,Agriculture,France,SME
COMP-02764,Education,Spain,SME
COMP-02765,Technology,Sweden,SME
COMP-02766,Logistics,UK,Startup
COMP-02767,Finance,South Korea,SME
COMP-02768,Technology,Australia,Startup
COMP-02769,Technology,Germany,Startup
COMP-02770,Healthcare,Philippines,SME
COMP-02771,Manufacturing,Egypt,SME
COMP-02772,Finance,South Korea,SME
COMP-02773,Consulting,Indonesia,SME
COMP-02774,Agriculture,Netherlands,SME
COMP-02775,Finance,Chile,Startup
COMP-02776,Retail,Vietnam,Enterprise
COMP-02777,Logistics,Sweden,Startup
COMP-02778,Retail,Netherlands,Startup
COMP-02779,Consulting,UK,Startup
COMP-02780,Manufacturing,UK,SME
COMP-02781,Healthcare,Vietnam,Startup
COMP-02782,Finance,China,Startup
COMP-02783,Healthcare,Nigeria,SME
COMP-02784,Finance,South Korea,SME
COMP-02785,Technology,Australia,Enterprise
COMP-02786,Healthcare,Colombia,Startup
COMP-02787,Retail,China,Startup
COMP-02788,Technology,Indonesia,Startup
COMP-02789,Manufacturing,Australia,SME
COMP-02790,Healthcare,Kenya,Startup
COMP-02791,Agriculture,South Africa,SME
COMP-02792,Technology,South Africa,SME
COMP-02793,Retail,Egypt,SME
COMP-02794,Agriculture,Malaysia,Startup
COMP-02795,Education,Spain,SME
COMP-02796,Logistics,Canada,Startup
COMP-02797,Consulting,Colombia,Enterprise
COMP-02798,Healthcare,Netherlands,Startup
COMP-02799,Education,Nigeria,SME
COMP-02800,Agriculture,Brazil,Startup
COMP-02801,Technology,Sweden,SME
COMP-02802,Consulting,South Africa,SME
COMP-02803,Technology,Sweden,SME
COMP-02804,Agriculture,USA,SME
COMP-02805,Technology,Netherlands,Enterprise
COMP-02806,Consulting,Sweden,Startup
COMP-02807,Finance,Australia,SME
COMP-02808,Manufacturing,Thailand,Startup
COMP-02809,Manufacturing,Canada,SME
COMP-02810,Retail,India,Enterprise
COMP-02811,Retail,Egypt,SME
COMP-02812,Manufacturing,Germany,SME
COMP-02813,Technology,Netherlands,Startup
COMP-02814,Healthcare,South Africa,Startup
COMP-02815,Technology,South Korea,Startup
COMP-02816,Education,India,Startup
COMP-02817,Finance,Poland,SME
COMP-02818,Healthcare,South Korea,Startup
COMP-02819,Logistics,Kenya,Startup
COMP-02820,Logistics,Spain,Startup
COMP-02821,Agriculture,Indonesia,SME
COMP-02822,Retail,UK,SME
COMP-02823,Finance,Thailand,Startup
COMP-02824,Retail,South Korea,SME
COMP-02825,Education,USA,Enterprise
COMP-02826,Finance,Argentina,Enterprise
COMP-02827,Technology,Brazil,SME
COMP-02828,Agriculture,South Korea,Startup
COMP-02829,Retail,Vietnam,Enterprise
COMP-02830,Finance,China,Enterprise
COMP-02831,Manufacturing,Spain,Startup
COMP-02832,Manufacturing,New Zealand,SME
COMP-02833,Manufacturing,Kenya,Startup
COMP-02834,Retail,Poland,Enterprise
COMP-02835,Education,Canada,Startup
COMP-02836,Consulting,Malaysia,SME
COMP-02837,Finance,China,SME
COMP-02838,Logistics,Kenya,Startup
COMP-02839,Manufacturing,Colombia,Startup
COMP-02840,Manufacturing,Germany,Startup
COMP-02841,Healthcare,France,Startup
COMP-02842,Agriculture,Australia,Enterprise
COMP-02843,Retail,Nigeria,SME
COMP-02844,Healthcare,India,SME
COMP-02845,Education,Chile,Enterprise
COMP-02846,Retail,India,Startup
COMP-02847,Healthcare,Malaysia,SME
COMP-02848,Healthcare,France,Enterprise
COMP-02849,Education,Indonesia,Startup
COMP-02850,Technology,Netherlands,Startup
COMP-02851,Retail,Chile,Enterprise
COMP-02852,Retail,Germany,SME
COMP-02853,Agriculture,Germany,SME
COMP-02854,Manufacturing,Kenya,Enterprise
COMP-02855,Education,China,SME
COMP-02856,Consulting,Malaysia,Startup
COMP-02857,Healthcare,South Africa,Startup
COMP-02858,Agriculture,UK,Enterprise
COMP-02859,Retail,Singapore,Enterprise
COMP-02860,Technology,South Africa,SME
COMP-02861,Healthcare,China,Enterprise
COMP-02862,Finance,Brazil,Enterprise
COMP-02863,Healthcare,Spain,SME
COMP-02864,Consulting,Canada,Enterprise
COMP-02865,Healthcare,Chile,Enterprise
COMP-02866,Manufacturing,Kenya,Startup
COMP-02867,Education,Italy,Startup
COMP-02868,Manufacturing,Thailand,SME
COMP-02869,Finance,Argentina,SME
COMP-02870,Education,Germany,SME
COMP-02871,Manufacturing,France,SME
COMP-02872,Finance,Spain,SME
COMP-02873,Logistics,Italy,SME
COMP-02874,Finance,Chile,SME
COMP-02875,Education,Argentina,SME
COMP-02876,Manufacturing,South Korea,SME
COMP-02877,Education,Canada,Enterprise
COMP-02878,Logistics,Egypt,Startup
COMP-02879,Consulting,Argentina,Startup
COMP-02880,Manufacturing,Vietnam,SME
COMP-02881,Agriculture,Spain,Enterprise
COMP-02882,Technology,Thailand,Enterprise
COMP-02883,Retail,Sweden,Startup
COMP-02884,Healthcare,Nigeria,Enterprise
COMP-02885,Technology,Chile,SME
COMP-02886,Retail,Spain,Startup
COMP-02887,Finance,Germany,Startup
COMP-02888,Education,Indonesia,Startup
COMP-02889,Retail,Nigeria,Startup
COMP-02890,Education,Italy,Startup
COMP-02891,Finance,India,SME
COMP-02892,Logistics,Vietnam,Enterprise
COMP-02893,Agriculture,South Africa,Enterprise
COMP-02894,Manufacturing,UK,SME
COMP-02895,Education,Germany,SME
COMP-02896,Consulting,Japan,Enterprise
COMP-02897,Healthcare,Germany,Enterprise
COMP-02898,Agriculture,Nigeria,Startup
COMP-02899,Retail,Brazil,Startup
COMP-02900,Retail,Canada,Startup
COMP-02901,Manufacturing,Japan,Startup
COMP-02902,Retail,South Korea,SME
COMP-02903,Finance,Argentina,SME
COMP-02904,Education,Singapore,SME
COMP-02905,Agriculture,Malaysia,Enterprise
COMP-02906,Technology,Argentina,SME
COMP-02907,Agriculture,India,SME
COMP-02908,Manufacturing,USA,Startup
COMP-02909,Manufacturing,Nigeria,Startup
COMP-02910,Logistics,France,Enterprise
COMP-02911,Education,South Korea,Startup
COMP-02912,Retail,Netherlands,SME
COMP-02913,Finance,Canada,SME
COMP-02914,Technology,Vietnam,SME
COMP-02915,Consulting,Poland,SME
COMP-02916,Manufacturing,France,SME
COMP-02917,Finance,India,Startup
COMP-02918,Healthcare,Vietnam,Enterprise
COMP-02919,Manufacturing,Canada,SME
COMP-02920,Finance,Thailand,Enterprise
COMP-02921,Logistics,Sweden,SME
COMP-02922,Consulting,Sweden,SME
COMP-02923,Agriculture,Argentina,Startup
COMP-02924,Retail,Singapore,SME
COMP-02925,Manufacturing,Philippines,Startup
COMP-02926,Manufacturing,Poland,Startup
COMP-02927,Retail,Singapore,Startup
COMP-02928,Logistics,Indonesia,Enterprise
COMP-02929,Finance,Spain,Startup
COMP-02930,Education,Sweden,SME
COMP-02931,Finance,Kenya,SME
COMP-02932,Healthcare,Sweden,SME
COMP-02933,Retail,USA,Enterprise
COMP-02934,Healthcare,USA,Startup
COMP-02935,Manufacturing,Singapore,Startup
COMP-02936,Finance,South Africa,SME
COMP-02937,Healthcare,Sweden,Enterprise
COMP-02938,Finance,Australia,Startup
COMP-02939,Finance,Egypt,Startup
COMP-02940,Manufacturing,USA,Startup
COMP-02941,Finance,UK,Startup
COMP-02942,Technology,Japan,SME
COMP-02943,Education,India,Enterprise
COMP-02944,Consulting,Spain,Startup
COMP-02945,Healthcare,Netherlands,Startup
COMP-02946,Consulting,Malaysia,Enterprise
COMP-02947,Logistics,Germany,Enterprise
COMP-02948,Technology,France,Enterprise
COMP-02949,Agriculture,Japan,Startup
COMP-02950,Education,South Korea,Startup
COMP-02951,Consulting,Canada,Startup
COMP-02952,Agriculture,Egypt,SME
COMP-02953,Manufacturing,India,SME
COMP-02954,Finance,Italy,SME
COMP-02955,Logistics,Philippines,Enterprise
COMP-02956,Logistics,Germany,Startup
COMP-02957,Agriculture,Malaysia,SME
COMP-02958,Technology,South Africa,SME
COMP-02959,Logistics,China,SME
COMP-02960,Retail,India,SME
COMP-02961,Education,Indonesia,SME
COMP-02962,Education,Italy,SME
COMP-02963,Manufacturing,Nigeria,SME
COMP-02964,Manufacturing,Spain,Startup
COMP-02965,Logistics,Spain,SME
COMP-02966,Healthcare,Australia,Startup
COMP-02967,Healthcare,Kenya,Startup
COMP-02968,Healthcare,France,SME
COMP-02969,Agriculture,Vietnam,Startup
COMP-02970,Healthcare,Singapore,SME
COMP-02971,Manufacturing,Singapore,Startup
COMP-02972,Retail,Nigeria,SME
COMP-02973,Retail,USA,Startup
COMP-02974,Finance,Brazil,Startup
COMP-02975,Technology,Poland,Enterprise
COMP-02976,Logistics,Brazil,SME
COMP-02977,Technology,Spain,Startup
COMP-02978,Technology,Canada,Startup
COMP-02979,Manufacturing,Argentina,Startup
COMP-02980,Healthcare,Kenya,Startup
COMP-02981,Agriculture,Sweden,Enterprise
COMP-02982,Education,Egypt,Enterprise
COMP-02983,Agriculture,New Zealand,SME
COMP-02984,Finance,Poland,SME
COMP-02985,Logistics,Japan,SME
COMP-02986,Consulting,South Africa,Enterprise
COMP-02987,Education,Vietnam,SME
COMP-02988,Consulting,Egypt,Enterprise
COMP-02989,Healthcare,Colombia,Startup
COMP-02990,Finance,Philippines,Startup
COMP-02991,Agriculture,Colombia,SME
COMP-02992,Agriculture,Germany,Startup
COMP-02993,Healthcare,South Africa,Startup
COMP-02994,Consulting,Singapore,SME
COMP-02995,Retail,China,SME
COMP-02996,Technology,Poland,Enterprise
COMP-02997,Consulting,Nigeria,Startup
COMP-02998,Education,Spain,Startup
COMP-02999,Retail,Japan,SME
COMP-03000,Agriculture,Poland,SME
COMP-03001,Healthcare,Nigeria,Startup
COMP-03002,Technology,India,Startup
COMP-03003,Manufacturing,New Zealand,SME
COMP-03004,Manufacturing,Japan,Enterprise
COMP-03005,Finance,Thailand,SME
COMP-03006,Healthcare,India,SME
COMP-03007,Manufacturing,Australia,SME
COMP-03008,Healthcare,Argentina,Startup
COMP-03009,Manufacturing,Chile,Startup
COMP-03010,Manufacturing,Sweden,Startup
COMP-03011,Technology,Poland,Enterprise
COMP-03012,Finance,Vietnam,Startup
COMP-03013,Technology,Vietnam,Startup
COMP-03014,Technology,New Zealand,Startup
COMP-03015,Retail,UK,Startup
COMP-03016,Technology,Colombia,SME
COMP-03017,Technology,Egypt,Enterprise
COMP-03018,Finance,Poland,Enterprise
COMP-03019,Retail,Indonesia,SME
COMP-03020,Finance,Poland,SME
COMP-03021,Manufacturing,Argentina,SME
COMP-03022,Retail,France,Startup
COMP-03023,Retail,Malaysia,Enterprise
COMP-03024,Agriculture,New Zealand,SME
COMP-03025,Manufacturing,Singapore,SME
COMP-03026,Manufacturing,Poland,SME
COMP-03027,Education,China,Enterprise
COMP-03028,Education,Poland,SME
COMP-03029,Healthcare,Egypt,Enterprise
COMP-03030,Finance,Australia,Startup
COMP-03031,Manufacturing,Japan,SME
COMP-03032,Consulting,Philippines,Startup
COMP-03033,Technology,Canada,SME
COMP-03034,Finance,Italy,Enterprise
COMP-03035,Logistics,Argentina,SME
COMP-03036,Consulting,Colombia,SME
COMP-03037,Logistics,South Korea,Enterprise
COMP-03038,Consulting,China,SME
COMP-03039,Technology,South Africa,Startup
COMP-03040,Agriculture,Netherlands,SME
COMP-03041,Finance,Singapore,SME
COMP-03042,Technology,Argentina,SME
COMP-03043,Agriculture,Colombia,SME
COMP-03044,Healthcare,Canada,Startup
COMP-03045,Technology,New Zealand,Startup
COMP-03046,Technology,Singapore,SME
COMP-03047,Retail,Thailand,Startup
COMP-03048,Education,Singapore,SME
COMP-03049,Finance,Kenya,Enterprise
COMP-03050,Finance,Malaysia,Enterprise
COMP-03051,Technology,Thailand,Startup
COMP-03052,Agriculture,Argentina,Startup
COMP-03053,Agriculture,France,SME
COMP-03054,Retail,Chile,Startup
COMP-03055,Technology,Sweden,SME
COMP-03056,Retail,Brazil,Startup
COMP-03057,Agriculture,Chile,SME
COMP-03058,Education,Chile,Startup
COMP-03059,Healthcare,USA,Startup
COMP-03060,Technology,Sweden,Startup
COMP-03061,Consulting,Spain,Startup
COMP-03062,Finance,USA,Startup
COMP-03063,Consulting,Sweden,Startup
COMP-03064,Education,Australia,Startup
COMP-03065,Technology,Argentina,Enterprise
COMP-03066,Finance,South Korea,Startup
COMP-03067,Manufacturing,India,Enterprise
COMP-03068,Manufacturing,Sweden,Startup
COMP-03069,Consulting,South Korea,SME
COMP-03070,Technology,China,Startup
COMP-03071,Healthcare,Brazil,Startup
COMP-03072,Healthcare,Singapore,SME
COMP-03073,Finance,Italy,SME
COMP-03074,Education,Germany,Startup
COMP-03075,Logistics,South Africa,SME
COMP-03076,Manufacturing,UK,Enterprise
COMP-03077,Education,New Zealand,SME
COMP-03078,Logistics,UK,Startup
COMP-03079,Manufacturing,Chile,Enterprise
COMP-03080,Healthcare,South Africa,Enterprise
COMP-03081,Education,Brazil,Startup
COMP-03082,Agriculture,Egypt,SME
COMP-03083,Education,USA,Startup
COMP-03084,Manufacturing,Japan,SME
COMP-03085,Manufacturing,Vietnam,SME
COMP-03086,Manufacturing,Spain,Enterprise
COMP-03087,Technology,UK,SME
COMP-03088,Healthcare,South Africa,SME
COMP-03089,Finance,France,Startup
COMP-03090,Healthcare,France,Startup
COMP-03091,Healthcare,Spain,SME
COMP-03092,Consulting,Singapore,SME
COMP-03093,Agriculture,Italy,Startup
COMP-03094,Healthcare,Canada,SME
COMP-03095,Manufacturing,Brazil,Enterprise
COMP-03096,Agriculture,Spain,SME
COMP-03097,Logistics,Spain,Startup
COMP-03098,Finance,New Zealand,Startup
COMP-03099,Education,Argentina,Startup
COMP-03100,Education,Egypt,Startup
COMP-03101,Healthcare,Singapore,Startup
COMP-03102,Education,Indonesia,Startup
COMP-03103,Technology,Brazil,Startup
COMP-03104,Consulting,France,Enterprise
COMP-03105,Technology,Kenya,SME
COMP-03106,Agriculture,Vietnam,Startup
COMP-03107,Technology,Poland,SME
COMP-03108,Finance,South Korea,Startup
COMP-03109,Finance,Poland,Startup
COMP-03110,Manufacturing,Sweden,Enterprise
COMP-03111,Healthcare,Germany,SME
COMP-03112,Consulting,Japan,Startup
COMP-03113,Finance,Vietnam,SME
COMP-03114,Manufacturing,France,SME
COMP-03115,Agriculture,USA,SME
COMP-03116,Agriculture,Germany,SME
COMP-03117,Agriculture,Malaysia,Enterprise
COMP-03118,Manufacturing,Netherlands,SME
COMP-03119,Finance,Singapore,SME
COMP-03120,Healthcare,Indonesia,SME
COMP-03121,Technology,Indonesia,Startup
COMP-03122,Finance,USA,Enterprise
COMP-03123,Technology,Colombia,SME
COMP-03124,Healthcare,South Korea,SME
COMP-03125,Consulting,China,Enterprise
COMP-03126,Healthcare,Philippines,Startup
COMP-03127,Technology,New Zealand,Enterprise
COMP-03128,Technology,Netherlands,Enterprise
COMP-03129,Finance,Italy,SME
COMP-03130,Agriculture,China,SME
COMP-03131,Retail,Chile,SME
COMP-03132,Healthcare,Japan,Startup
COMP-03133,Consulting,Spain,SME
COMP-03134,Retail,China,Enterprise
COMP-03135,Education,Chile,SME
COMP-03136,Education,Malaysia,Startup
COMP-03137,Retail,Italy,SME
COMP-03138,Finance,Argentina,SME
COMP-03139,Logistics,South Africa,Startup
COMP-03140,Technology,Japan,SME
COMP-03141,Healthcare,Australia,SME
COMP-03142,Technology,Australia,Enterprise
COMP-03143,Retail,Italy,Enterprise
COMP-03144,Education,Thailand,SME
COMP-03145,Education,Poland,SME
COMP-03146,Agriculture,New Zealand,SME
COMP-03147,Agriculture,Brazil,Startup
COMP-03148,Manufacturing,Kenya,SME
COMP-03149,Finance,New Zealand,SME
COMP-03150,Agriculture,USA,SME
COMP-03151,Consulting,USA,Enterprise
COMP-03152,Technology,South Korea,SME
COMP-03153,Manufacturing,Colombia,SME
COMP-03154,Retail,Netherlands,Startup
COMP-03155,Education,Netherlands,Startup
COMP-03156,Retail,Philippines,Startup
COMP-03157,Agriculture,Canada,Startup
COMP-03158,Agriculture,Sweden,Enterprise
COMP-03159,Finance,South Korea,Enterprise
COMP-03160,Retail,UK,Enterprise
COMP-03161,Logistics,Poland,Startup
COMP-03162,Technology,Germany,Startup
COMP-03163,Healthcare,Indonesia,SME
COMP-03164,Retail,USA,SME
COMP-03165,Technology,USA,SME
COMP-03166,Education,Canada,SME
COMP-03167,Technology,USA,SME
COMP-03168,Healthcare,South Africa,SME
COMP-03169,Finance,South Africa,SME
COMP-03170,Healthcare,China,SME
COMP-03171,Education,India,Startup
COMP-03172,Agriculture,Argentina,Enterprise
COMP-03173,Healthcare,China,SME
COMP-03174,Logistics,USA,Enterprise
COMP-03175,Retail,Colombia,SME
COMP-03176,Logistics,USA,Enterprise
COMP-03177,Manufacturing,Italy,Enterprise
COMP-03178,Consulting,Spain,SME
COMP-03179,Healthcare,Argentina,SME
COMP-03180,Logistics,Argentina,SME
COMP-03181,Finance,Kenya,Enterprise
COMP-03182,Healthcare,Egypt,SME
COMP-03183,Technology,India,Enterprise
COMP-03184,Education,Indonesia,Startup
COMP-03185,Retail,Germany,SME
COMP-03186,Healthcare,New Zealand,Enterprise
COMP-03187,Retail,Chile,SME
COMP-03188,Logistics,Poland,SME
COMP-03189,Manufacturing,Egypt,SME
COMP-03190,Manufacturing,Egypt,SME
COMP-03191,Education,Indonesia,Startup
COMP-03192,Agriculture,Argentina,Startup
COMP-03193,Consulting,Singapore,Enterprise
COMP-03194,Finance,UK,SME
COMP-03195,Retail,Spain,SME
COMP-03196,Finance,Argentina,SME
COMP-03197,Education,Chile,Startup
COMP-03198,Technology,India,Enterprise
COMP-03199,Logistics,Spain,SME
COMP-03200,Education,Australia,SME
COMP-03201,Education,New Zealand,SME
COMP-03202,Manufacturing,Germany,SME
COMP-03203,Agriculture,Spain,Startup
COMP-03204,Consulting,Malaysia,SME
COMP-03205,Technology,New Zealand,Startup
COMP-03206,Education,Japan,SME
COMP-03207,Education,Egypt,SME
COMP-03208,Retail,Italy,Startup
COMP-03209,Technology,Germany,Startup
COMP-03210,Healthcare,Sweden,SME
COMP-03211,Agriculture,China,Startup
COMP-03212,Technology,Japan,Startup
COMP-03213,Manufacturing,Canada,Startup
COMP-03214,Manufacturing,Japan,Startup
COMP-03215,Consulting,China,Startup
COMP-03216,Agriculture,France,Enterprise
COMP-03217,Manufacturing,Spain,SME
COMP-03218,Technology,Egypt,Startup
COMP-03219,Retail,Poland,Startup
COMP-03220,Logistics,Singapore,SME
COMP-03221,Finance,Colombia,Startup
COMP-03222,Education,Chile,Enterprise
COMP-03223,Technology,Vietnam,Startup
COMP-03224,Consulting,Egypt,Startup
COMP-03225,Education,Kenya,SME
COMP-03226,Finance,Japan,Startup
COMP-03227,Technology,France,Enterprise
COMP-03228,Logistics,Colombia,Startup
COMP-03229,Consulting,Colombia,Startup
COMP-03230,Technology,Netherlands,Enterprise
COMP-03231,Logistics,Poland,SME
COMP-03232,Consulting,Egypt,SME
COMP-03233,Finance,Japan,Startup
COMP-03234,Healthcare,China,SME
COMP-03235,Agriculture,Vietnam,SME
COMP-03236,Agriculture,New Zealand,Startup
COMP-03237,Finance,Japan,Enterprise
COMP-03238,Technology,Nigeria,Startup
COMP-03239,Manufacturing,Egypt,Enterprise
COMP-03240,Consulting,Brazil,Startup
COMP-03241,Finance,Chile,Startup
COMP-03242,Retail,Sweden,Enterprise
COMP-03243,Finance,Colombia,SME
COMP-03244,Education,Egypt,Startup
COMP-03245,Manufacturing,Egypt,SME
COMP-03246,Finance,South Korea,Enterprise
COMP-03247,Education,Canada,Startup
COMP-03248,Technology,Netherlands,Enterprise
COMP-03249,Consulting,Vietnam,Startup
COMP-03250,Education,France,SME
COMP-03251,Education,Canada,SME
COMP-03252,Technology,Poland,SME
COMP-03253,Education,Brazil,Enterprise
COMP-03254,Agriculture,Nigeria,SME
COMP-03255,Education,Singapore,Startup
COMP-03256,Logistics,Italy,SME
COMP-03257,Education,USA,SME
COMP-03258,Technology,Indonesia,Startup
COMP-03259,Education,Spain,Enterprise
COMP-03260,Technology,Philippines,SME
COMP-03261,Retail,UK,SME
COMP-03262,Agriculture,Indonesia,Startup
COMP-03263,Consulting,Poland,SME
COMP-03264,Manufacturing,Germany,Startup
COMP-03265,Education,Thailand,Enterprise
COMP-03266,Finance,USA,Enterprise
COMP-03267,Healthcare,Nigeria,Enterprise
COMP-03268,Agriculture,Vietnam,SME
COMP-03269,Logistics,Kenya,SME
COMP-03270,Agriculture,South Africa,Startup
COMP-03271,Finance,UK,SME
COMP-03272,Finance,Netherlands,SME
COMP-03273,Technology,India,SME
COMP-03274,Technology,Sweden,Startup
COMP-03275,Education,Italy,Startup
COMP-03276,Logistics,UK,Startup
COMP-03277,Retail,Thailand,Startup
COMP-03278,Finance,Argentina,Enterprise
COMP-03279,Technology,Vietnam,Startup
COMP-03280,Logistics,Thailand,Startup
COMP-03281,Retail,Chile,SME
COMP-03282,Healthcare,China,Enterprise
COMP-03283,Manufacturing,Chile,SME
COMP-03284,Technology,Spain,Enterprise
COMP-03285,Technology,Egypt,Startup
COMP-03286,Logistics,Malaysia,Enterprise
COMP-03287,Manufacturing,Italy,SME
COMP-03288,Technology,Germany,SME
COMP-03289,Manufacturing,Brazil,Startup
COMP-03290,Logistics,Germany,SME
COMP-03291,Consulting,Chile,SME
COMP-03292,Finance,Brazil,Startup
COMP-03293,Agriculture,Chile,Enterprise
COMP-03294,Education,Philippines,SME
COMP-03295,Education,Malaysia,Enterprise
COMP-03296,Finance,India,Enterprise
COMP-03297,Consulting,USA,SME
COMP-03298,Consulting,Italy,Startup
COMP-03299,Technology,Thailand,Startup
COMP-03300,Retail,Germany,Startup
COMP-03301,Healthcare,Italy,Startup
COMP-03302,Finance,Italy,SME
COMP-03303,Technology,Spain,Startup
COMP-03304,Healthcare,New Zealand,Startup
COMP-03305,Technology,Australia,SME
COMP-03306,Healthcare,Indonesia,Enterprise
COMP-03307,Technology,Philippines,Startup
COMP-03308,Logistics,Malaysia,SME
COMP-03309,Technology,India,Startup
COMP-03310,Consulting,China,SME
COMP-03311,Agriculture,Nigeria,SME
COMP-03312,Manufacturing,Egypt,SME
COMP-03313,Retail,Italy,SME
COMP-03314,Technology,France,SME
COMP-03315,Education,Philippines,Startup
COMP-03316,Agriculture,Colombia,Startup
COMP-03317,Education,South Africa,Startup
COMP-03318,Finance,Chile,SME
COMP-03319,Retail,China,SME
COMP-03320,Agriculture,Italy,SME
COMP-03321,Consulting,Chile,SME
COMP-03322,Logistics,Poland,Enterprise
COMP-03323,Education,Poland,Startup
COMP-03324,Retail,Germany,Startup
COMP-03325,Education,Spain,Startup
COMP-03326,Consulting,Canada,Startup
COMP-03327,Technology,New Zealand,Startup
COMP-03328,Retail,South Korea,Enterprise
COMP-03329,Education,France,Enterprise
COMP-03330,Retail,Argentina,SME
COMP-03331,Logistics,Japan,SME
COMP-03332,Technology,Kenya,Startup
COMP-03333,Agriculture,Chile,SME
COMP-03334,Manufacturing,Colombia,Startup
COMP-03335,Education,Australia,Enterprise
COMP-03336,Consulting,Canada,SME
COMP-03337,Manufacturing,Argentina,Enterprise
COMP-03338,Consulting,Australia,SME
COMP-03339,Finance,Kenya,Startup
COMP-03340,Technology,Canada,Startup
COMP-03341,Retail,China,Startup
COMP-03342,Consulting,Argentina,Startup
COMP-03343,Finance,South Africa,SME
COMP-03344,Logistics,Indonesia,Startup
COMP-03345,Healthcare,Colombia,Startup
COMP-03346,Education,New Zealand,SME
COMP-03347,Healthcare,Brazil,Enterprise
COMP-03348,Manufacturing,New Zealand,Enterprise
COMP-03349,Retail,Indonesia,SME
COMP-03350,Technology,Singapore,Startup
COMP-03351,Healthcare,USA,Startup
COMP-03352,Healthcare,Japan,SME
COMP-03353,Healthcare,Indonesia,Startup
COMP-03354,Finance,Australia,SME
COMP-03355,Finance,Indonesia,Startup
COMP-03356,Technology,Italy,SME
COMP-03357,Finance,Poland,SME
COMP-03358,Healthcare,Thailand,Enterprise
COMP-03359,Agriculture,Singapore,Startup
COMP-03360,Education,France,SME
COMP-03361,Healthcare,China,SME
COMP-03362,Logistics,UK,SME
COMP-03363,Finance,Japan,Startup
COMP-03364,Retail,Canada,Startup
COMP-03365,Finance,Indonesia,Startup
COMP-03366,Consulting,UK,Enterprise
COMP-03367,Retail,Nigeria,SME
COMP-03368,Education,South Africa,Startup
COMP-03369,Agriculture,Vietnam,Enterprise
COMP-03370,Agriculture,Kenya,SME
COMP-03371,Healthcare,UK,Startup
COMP-03372,Agriculture,China,Startup
COMP-03373,Retail,Spain,SME
COMP-03374,Technology,South Korea,Enterprise
COMP-03375,Consulting,South Korea,SME
COMP-03376,Retail,Germany,Startup
COMP-03377,Agriculture,France,Startup
COMP-03378,Agriculture,Italy,Startup
COMP-03379,Agriculture,Chile,Enterprise
COMP-03380,Finance,Sweden,Enterprise
COMP-03381,Retail,UK,SME
COMP-03382,Education,Netherlands,SME
COMP-03383,Finance,Brazil,Enterprise
COMP-03384,Education,France,Startup
COMP-03385,Retail,Sweden,Startup
COMP-03386,Consulting,Malaysia,SME
COMP-03387,Finance,Japan,Enterprise
COMP-03388,Retail,Brazil,Startup
COMP-03389,Consulting,South Korea,Startup
COMP-03390,Retail,Brazil,SME
COMP-03391,Technology,China,Startup
COMP-03392,Healthcare,South Korea,Startup
COMP-03393,Finance,Netherlands,Enterprise
COMP-03394,Technology,Colombia,Startup
COMP-03395,Healthcare,Italy,Startup
COMP-03396,Logistics,Netherlands,Startup
COMP-03397,Finance,India,SME
COMP-03398,Healthcare,USA,Startup
COMP-03399,Education,France,SME
COMP-03400,Healthcare,China,SME
COMP-03401,Agriculture,Malaysia,SME
COMP-03402,Healthcare,Sweden,SME
COMP-03403,Manufacturing,UK,Startup
COMP-03404,Technology,UK,SME
COMP-03405,Technology,Australia,Enterprise
COMP-03406,Education,Chile,Startup
COMP-03407,Retail,Thailand,Startup
COMP-03408,Manufacturing,Indonesia,Startup
COMP-03409,Consulting,Colombia,Startup
COMP-03410,Finance,South Korea,Startup
COMP-03411,Manufacturing,Australia,Startup
COMP-03412,Agriculture,Thailand,Enterprise
COMP-03413,Consulting,Singapore,Enterprise
COMP-03414,Education,South Korea,Startup
COMP-03415,Technology,New Zealand,SME
COMP-03416,Consulting,Netherlands,SME
COMP-03417,Manufacturing,France,SME
COMP-03418,Healthcare,Canada,Enterprise
COMP-03419,Agriculture,Colombia,SME
COMP-03420,Agriculture,Thailand,SME
COMP-03421,Logistics,Netherlands,Enterprise
COMP-03422,Retail,Thailand,SME
COMP-03423,Agriculture,Italy,SME
COMP-03424,Finance,Philippines,Startup
COMP-03425,Finance,Australia,SME
COMP-03426,Consulting,Vietnam,SME
COMP-03427,Education,Poland,SME
COMP-03428,Logistics,Italy,Startup
COMP-03429,Manufacturing,Canada,Startup
COMP-03430,Manufacturing,Brazil,Startup
COMP-03431,Finance,New Zealand,Enterprise
COMP-03432,Technology,Canada,Enterprise
COMP-03433,Education,Kenya,Startup
COMP-03434,Finance,Brazil,Startup
COMP-03435,Healthcare,China,SME
COMP-03436,Healthcare,Australia,Enterprise
COMP-03437,Manufacturing,South Korea,SME
COMP-03438,Logistics,Canada,Startup
COMP-03439,Education,China,Startup
COMP-03440,Finance,Netherlands,Enterprise
COMP-03441,Finance,Argentina,Startup
COMP-03442,Consulting,South Africa,SME
COMP-03443,Manufacturing,Chile,SME
COMP-03444,Healthcare,Egypt,SME
