response_id,company_id,survey_year,quarter,productivity_change_percent,revenue_growth_percent,cost_reduction_percent,innovation_score,customer_satisfaction
444,COMP-00028,2025,Q4,8.16,3.54,7.13,53,7.1
445,COMP-00028,2026,Q1,3.7,0.92,1.59,43,4.76
446,COMP-00028,2026,Q2,0.56,-0.96,0.0,58,3.97
447,COMP-00028,2026,Q3,10.64,-2.46,7.95,52,5.97
448,COMP-00028,2026,Q4,6.16,1.07,5.93,62,5.18
449,COMP-00029,2023,Q1,9.65,9.92,0.41,69,5.1
450,COMP-00029,2023,Q2,13.14,2.89,6.18,58,6.63
451,COMP-00029,2023,Q3,4.97,4.09,3.73,56,4.11
452,COMP-00029,2023,Q4,4.07,-3.93,6.59,69,5.29
453,COMP-00029,2024,Q1,20.01,-0.05,8.99,66,7.28
455,COMP-00029,2024,Q3,10.8,6.78,8.1,56,5.94
456,COMP-00029,2024,Q4,14.19,7.85,4.8,51,6.75
457,COMP-00029,2025,Q1,21.76,12.94,13.38,71,7.61
458,COMP-00029,2025,Q2,13.9,9.49,9.96,54,6.93
459,COMP-00029,2025,Q3,7.71,5.99,5.44,59,5.79
460,COMP-00029,2025,Q4,14.75,21.1,0.0,54,7.21
461,COMP-00029,2026,Q1,7.01,5.05,3.07,55,5.36
462,COMP-00029,2026,Q2,16.09,11.27,8.75,62,6.38
463,COMP-00029,2026,Q3,15.56,4.52,6.39,70,6.79
465,COMP-00030,2023,Q1,12.02,5.59,5.91,63,5.97
466,COMP-00030,2023,Q2,10.0,-0.67,4.67,53,4.88
467,COMP-00030,2023,Q3,11.92,3.11,4.08,59,6.36
468,COMP-00030,2023,Q4,6.93,-0.89,7.99,54,5.32
469,COMP-00030,2024,Q1,8.52,-5.0,0.0,48,5.64
470,COMP-00030,2024,Q2,17.75,2.98,5.96,50,5.95
471,COMP-00030,2024,Q3,16.53,13.46,5.99,66,6.67
472,COMP-00030,2024,Q4,17.17,15.02,1.59,58,6.0
473,COMP-00030,2025,Q1,9.32,1.05,2.91,42,5.47
474,COMP-00030,2025,Q2,5.79,2.25,4.19,43,6.71
475,COMP-00030,2025,Q3,12.0,-2.3,5.52,43,6.07
476,COMP-00030,2025,Q4,6.67,-0.54,0.48,40,5.79
477,COMP-00030,2026,Q1,20.55,4.9,6.71,74,6.93
478,COMP-00030,2026,Q2,6.09,0.03,7.37,63,5.28
479,COMP-00030,2026,Q3,2.86,-0.49,6.28,41,5.09
480,COMP-00030,2026,Q4,16.39,5.21,7.31,57,6.54
481,COMP-00031,2023,Q1,25.06,15.48,5.06,64,6.47
482,COMP-00031,2023,Q2,10.71,16.08,9.0,65,4.6
483,COMP-00031,2023,Q3,12.42,9.89,7.12,59,4.56
484,COMP-00031,2023,Q4,24.45,2.41,8.06,65,7.39
485,COMP-00031,2024,Q1,16.83,9.77,5.05,59,5.63
486,COMP-00031,2024,Q2,6.4,0.65,4.82,74,4.52
488,COMP-00031,2024,Q4,21.28,7.21,6.6,70,6.45
489,COMP-00031,2025,Q1,24.8,6.32,2.83,71,7.97
490,COMP-00031,2025,Q2,17.88,4.98,4.68,66,6.2
491,COMP-00031,2025,Q3,15.24,6.47,9.83,66,7.02
492,COMP-00031,2025,Q4,23.15,12.69,8.18,80,7.79
493,COMP-00031,2026,Q1,9.32,12.24,7.42,70,6.18
494,COMP-00031,2026,Q2,14.99,4.98,7.03,58,5.92
495,COMP-00031,2026,Q3,26.16,14.88,8.01,75,7.42
496,COMP-00031,2026,Q4,16.24,4.83,9.02,67,5.08
498,COMP-00032,2023,Q2,13.4,5.27,1.43,66,5.9
499,COMP-00032,2023,Q3,7.3,6.69,8.88,68,5.89
500,COMP-00032,2023,Q4,13.01,-0.0,3.86,60,5.38
501,COMP-00032,2024,Q1,7.43,0.2,1.67,52,5.03
502,COMP-00032,2024,Q2,7.3,9.32,4.63,60,4.72
503,COMP-00032,2024,Q3,11.42,8.73,0.8,47,6.72
504,COMP-00032,2024,Q4,8.68,6.18,5.04,56,5.76
505,COMP-00032,2025,Q1,5.93,5.72,1.0,42,6.99
506,COMP-00032,2025,Q2,12.14,3.03,2.45,69,6.38
507,COMP-00032,2025,Q3,10.23,10.06,3.14,65,6.08
509,COMP-00032,2026,Q1,17.28,9.42,5.83,76,5.35
510,COMP-00032,2026,Q2,10.67,0.96,6.8,52,4.78
511,COMP-00032,2026,Q3,10.68,6.68,8.41,47,6.19
512,COMP-00032,2026,Q4,13.08,13.34,2.31,67,4.46
513,COMP-00033,2023,Q1,12.85,5.38,0.0,66,4.85
514,COMP-00033,2023,Q2,4.74,-0.58,2.71,52,5.89
515,COMP-00033,2023,Q3,7.91,-1.68,5.26,68,4.04
517,COMP-00033,2024,Q1,3.64,-0.05,0.0,59,5.15
518,COMP-00033,2024,Q2,6.42,-5.0,6.33,51,6.48
519,COMP-00033,2024,Q3,14.36,-3.02,7.85,57,5.23
520,COMP-00033,2024,Q4,1.86,1.35,0.0,48,4.06
521,COMP-00033,2025,Q1,11.35,12.12,3.12,48,6.15
522,COMP-00033,2025,Q2,14.96,11.78,5.96,61,7.08
523,COMP-00033,2025,Q3,6.02,11.22,0.86,55,7.26
524,COMP-00033,2025,Q4,2.22,9.67,0.0,67,3.05
525,COMP-00033,2026,Q1,1.52,-0.66,7.46,53,5.64
526,COMP-00033,2026,Q2,6.87,8.76,3.06,50,5.69
528,COMP-00033,2026,Q4,13.11,6.91,5.46,60,5.19
529,COMP-00034,2023,Q1,0.0,-0.77,4.48,54,5.73
530,COMP-00034,2023,Q2,5.96,0.26,9.5,56,5.45
531,COMP-00034,2023,Q3,0.57,3.09,3.58,60,4.37
532,COMP-00034,2023,Q4,3.76,-2.03,0.0,62,4.29
533,COMP-00034,2024,Q1,3.89,6.15,8.87,54,3.41
534,COMP-00034,2024,Q2,0.0,2.4,2.44,44,4.64
536,COMP-00034,2024,Q4,10.72,0.02,2.2,57,5.28
537,COMP-00034,2025,Q1,14.12,10.62,7.52,60,5.64
538,COMP-00034,2025,Q2,9.07,8.82,5.6,52,6.01
539,COMP-00034,2025,Q3,3.21,2.15,6.54,51,4.16
540,COMP-00034,2025,Q4,15.72,4.0,2.49,61,6.71
541,COMP-00034,2026,Q1,4.75,0.38,7.28,50,5.03
542,COMP-00034,2026,Q2,5.65,4.61,3.96,46,5.34
543,COMP-00034,2026,Q3,11.08,-0.56,0.19,40,5.78
544,COMP-00034,2026,Q4,12.27,-0.78,10.96,63,5.04
545,COMP-00035,2023,Q1,8.33,1.73,3.03,56,5.11
546,COMP-00035,2023,Q2,3.32,1.16,3.35,53,3.56
547,COMP-00035,2023,Q3,13.04,10.71,1.74,67,4.79
548,COMP-00035,2023,Q4,14.74,5.77,7.54,65,4.8
549,COMP-00035,2024,Q1,10.44,5.19,4.48,51,6.0
550,COMP-00035,2024,Q2,11.07,-5.0,2.1,63,6.2
551,COMP-00035,2024,Q3,7.62,2.58,10.78,54,4.28
552,COMP-00035,2024,Q4,9.81,9.72,6.8,62,4.45
553,COMP-00035,2025,Q1,10.45,2.91,5.25,63,4.77
554,COMP-00035,2025,Q2,7.04,-3.88,3.92,77,5.68
555,COMP-00035,2025,Q3,18.22,8.76,9.23,67,7.06
556,COMP-00035,2025,Q4,9.84,6.37,4.78,48,5.33
557,COMP-00035,2026,Q1,6.23,4.38,10.99,48,4.04
558,COMP-00035,2026,Q2,11.86,12.23,4.68,49,5.95
559,COMP-00035,2026,Q3,12.31,4.86,1.85,64,7.06
561,COMP-00036,2023,Q1,9.59,7.72,14.66,62,5.32
562,COMP-00036,2023,Q2,3.32,8.16,2.29,58,3.17
563,COMP-00036,2023,Q3,4.02,7.8,2.38,51,4.37
564,COMP-00036,2023,Q4,4.47,-4.57,5.15,58,5.41
565,COMP-00036,2024,Q1,7.7,6.68,3.47,53,6.33
566,COMP-00036,2024,Q2,7.86,-2.26,0.0,54,4.86
567,COMP-00036,2024,Q3,19.1,1.64,8.8,56,6.61
568,COMP-00036,2024,Q4,1.05,1.23,4.15,61,6.08
569,COMP-00036,2025,Q1,11.01,2.52,6.82,56,5.92
571,COMP-00036,2025,Q3,13.5,-1.17,14.1,56,5.1
572,COMP-00036,2025,Q4,10.63,9.36,0.0,46,5.16
573,COMP-00036,2026,Q1,8.01,9.86,10.23,57,5.46
574,COMP-00036,2026,Q2,12.75,4.78,5.4,65,6.36
575,COMP-00036,2026,Q3,6.85,-0.55,1.99,46,5.61
576,COMP-00036,2026,Q4,6.56,3.19,4.95,50,5.32
577,COMP-00037,2023,Q1,12.57,7.56,6.37,49,5.89
578,COMP-00037,2023,Q2,18.18,11.27,4.14,40,6.02
579,COMP-00037,2023,Q3,11.12,7.03,3.95,60,5.9
580,COMP-00037,2023,Q4,15.17,-4.16,4.93,54,5.2
581,COMP-00037,2024,Q1,14.91,12.87,8.9,62,6.65
582,COMP-00037,2024,Q2,20.44,2.29,7.34,63,7.4
583,COMP-00037,2024,Q3,5.33,12.47,4.63,64,6.17
584,COMP-00037,2024,Q4,13.58,10.72,9.98,63,5.81
585,COMP-00037,2025,Q1,5.55,7.05,8.56,61,5.05
586,COMP-00037,2025,Q2,22.97,11.84,8.14,72,7.29
587,COMP-00037,2025,Q3,19.71,6.05,3.17,76,6.14
589,COMP-00037,2026,Q1,9.38,6.86,9.41,59,6.61
590,COMP-00037,2026,Q2,13.38,2.54,1.14,62,3.91
591,COMP-00037,2026,Q3,8.49,11.3,1.04,52,5.81
592,COMP-00037,2026,Q4,10.8,7.5,13.67,62,5.59
593,COMP-00038,2023,Q1,5.99,6.36,6.74,55,3.59
594,COMP-00038,2023,Q2,11.33,16.48,9.2,70,7.15
595,COMP-00038,2023,Q3,10.88,6.76,5.96,58,4.46
597,COMP-00038,2024,Q1,11.97,6.22,3.33,54,5.73
598,COMP-00038,2024,Q2,8.2,-0.84,9.7,54,5.75
599,COMP-00038,2024,Q3,8.44,11.0,5.32,45,5.31
600,COMP-00038,2024,Q4,6.71,4.51,2.38,53,5.32
601,COMP-00038,2025,Q1,13.45,13.75,3.65,60,5.17
602,COMP-00038,2025,Q2,8.47,-0.63,4.64,49,4.95
603,COMP-00038,2025,Q3,15.95,9.7,3.32,65,6.46
604,COMP-00038,2025,Q4,5.31,-1.38,7.88,59,3.8
605,COMP-00038,2026,Q1,10.18,5.21,6.64,45,4.92
606,COMP-00038,2026,Q2,14.88,7.11,3.69,63,6.27
607,COMP-00038,2026,Q3,6.82,-0.35,6.52,60,3.78
608,COMP-00038,2026,Q4,10.7,9.94,2.69,72,4.68
609,COMP-00039,2023,Q1,17.1,3.38,6.33,70,6.75
610,COMP-00039,2023,Q2,17.73,7.92,0.0,59,7.8
611,COMP-00039,2023,Q3,14.82,2.99,7.88,63,6.48
612,COMP-00039,2023,Q4,19.74,11.76,3.44,74,5.56
613,COMP-00039,2024,Q1,14.29,16.0,12.24,51,6.26
614,COMP-00039,2024,Q2,10.91,7.63,8.76,53,4.1
615,COMP-00039,2024,Q3,18.24,13.5,8.08,67,7.96
616,COMP-00039,2024,Q4,11.37,7.39,9.55,48,5.64
617,COMP-00039,2025,Q1,19.36,12.83,4.08,60,7.56
618,COMP-00039,2025,Q2,12.69,5.65,7.98,50,4.88
619,COMP-00039,2025,Q3,13.67,1.33,4.77,51,6.33
620,COMP-00039,2025,Q4,16.23,12.5,11.72,61,6.59
621,COMP-00039,2026,Q1,17.37,9.95,3.55,62,5.79
622,COMP-00039,2026,Q2,13.03,7.72,4.94,74,5.1
623,COMP-00039,2026,Q3,24.19,17.6,13.73,75,7.38
624,COMP-00039,2026,Q4,18.81,1.72,8.96,59,5.52
625,COMP-00040,2023,Q1,8.18,11.57,11.22,77,5.0
626,COMP-00040,2023,Q2,1.38,8.15,5.09,48,5.57
627,COMP-00040,2023,Q3,19.4,13.3,6.29,70,5.97
628,COMP-00040,2023,Q4,2.73,3.99,1.84,55,5.87
629,COMP-00040,2024,Q1,0.0,3.35,8.6,69,5.66
630,COMP-00040,2024,Q2,15.63,6.69,5.14,60,4.69
631,COMP-00040,2024,Q3,8.18,-0.63,5.05,46,5.34
632,COMP-00040,2024,Q4,9.29,11.81,1.87,51,3.5
633,COMP-00040,2025,Q1,9.95,5.7,3.9,54,5.69
634,COMP-00040,2025,Q2,11.92,13.02,4.85,52,5.81
635,COMP-00040,2025,Q3,11.28,7.87,2.57,55,6.25
636,COMP-00040,2025,Q4,8.55,15.67,0.0,50,4.59
637,COMP-00040,2026,Q1,0.39,3.53,1.3,40,4.76
638,COMP-00040,2026,Q2,11.19,5.95,4.97,56,5.32
639,COMP-00040,2026,Q3,7.93,12.12,2.92,58,5.58
640,COMP-00040,2026,Q4,12.45,1.99,6.94,58,5.44
641,COMP-00041,2023,Q1,13.51,-4.28,6.48,45,8.34
642,COMP-00041,2023,Q2,4.19,-1.09,3.58,75,6.53
643,COMP-00041,2023,Q3,11.32,6.67,3.55,50,5.33
644,COMP-00041,2023,Q4,7.76,6.31,6.09,64,5.68
645,COMP-00041,2024,Q1,20.27,13.96,10.18,48,7.41
646,COMP-00041,2024,Q2,12.42,10.9,7.89,73,7.67
647,COMP-00041,2024,Q3,21.45,3.7,2.78,64,7.26
648,COMP-00041,2024,Q4,15.43,14.0,5.03,56,7.42
649,COMP-00041,2025,Q1,12.25,5.02,4.32,47,5.43
650,COMP-00041,2025,Q2,17.12,19.03,5.95,69,7.15
651,COMP-00041,2025,Q3,14.36,4.68,11.96,57,6.66
652,COMP-00041,2025,Q4,14.8,9.16,0.0,54,6.38
653,COMP-00041,2026,Q1,10.5,11.6,10.82,54,5.21
654,COMP-00041,2026,Q2,21.05,9.19,4.85,64,6.13
656,COMP-00041,2026,Q4,4.31,2.15,5.74,56,4.96
657,COMP-00042,2023,Q1,16.46,3.99,0.75,60,8.02
658,COMP-00042,2023,Q2,5.5,7.8,5.53,59,5.44
659,COMP-00042,2023,Q3,0.0,-0.48,3.54,48,5.44
660,COMP-00042,2023,Q4,12.43,7.22,2.26,47,6.19
661,COMP-00042,2024,Q1,11.91,-1.13,2.7,61,3.9
663,COMP-00042,2024,Q3,12.52,11.68,2.07,57,6.5
664,COMP-00042,2024,Q4,0.0,-2.16,2.6,40,4.22
665,COMP-00042,2025,Q1,10.29,7.42,4.98,52,6.11
666,COMP-00042,2025,Q2,5.17,4.08,4.2,52,4.29
667,COMP-00042,2025,Q3,5.01,-1.37,3.32,55,4.74
668,COMP-00042,2025,Q4,7.71,3.48,1.62,61,5.11
669,COMP-00042,2026,Q1,8.95,2.55,3.37,58,4.91
670,COMP-00042,2026,Q2,0.0,-3.9,4.67,50,3.4
671,COMP-00042,2026,Q3,4.31,1.09,1.6,45,6.1
672,COMP-00042,2026,Q4,7.32,-0.55,2.98,64,4.94
673,COMP-00043,2023,Q1,9.63,2.39,1.73,55,4.89
674,COMP-00043,2023,Q2,0.0,3.43,5.96,54,4.38
675,COMP-00043,2023,Q3,19.05,0.93,11.0,64,8.25
676,COMP-00043,2023,Q4,15.65,11.73,4.53,58,4.31
677,COMP-00043,2024,Q1,10.44,11.82,6.5,53,6.27
678,COMP-00043,2024,Q2,10.8,4.85,9.0,73,5.54
679,COMP-00043,2024,Q3,9.78,4.37,6.44,50,5.64
680,COMP-00043,2024,Q4,12.87,2.04,6.82,64,5.28
681,COMP-00043,2025,Q1,3.17,3.97,1.46,54,3.35
682,COMP-00043,2025,Q2,6.52,12.18,2.96,50,5.15
683,COMP-00043,2025,Q3,6.2,-3.44,6.55,52,4.95
684,COMP-00043,2025,Q4,5.01,3.15,10.55,64,4.68
685,COMP-00043,2026,Q1,14.04,10.46,2.29,75,6.05
686,COMP-00043,2026,Q2,15.0,7.6,7.59,57,6.63
687,COMP-00043,2026,Q3,0.0,-1.45,6.97,48,4.25
688,COMP-00043,2026,Q4,10.77,3.86,6.9,51,6.58
689,COMP-00044,2023,Q1,17.65,12.01,9.73,53,6.12
690,COMP-00044,2023,Q2,16.77,8.23,5.79,66,5.39
691,COMP-00044,2023,Q3,9.96,7.06,6.31,60,5.52
692,COMP-00044,2023,Q4,19.45,10.9,3.63,56,5.76
693,COMP-00044,2024,Q1,13.76,10.45,7.48,58,5.34
694,COMP-00044,2024,Q2,9.67,7.78,6.07,58,4.51
696,COMP-00044,2024,Q4,11.94,4.52,8.89,61,5.82
697,COMP-00044,2025,Q1,15.18,7.01,4.22,61,6.17
698,COMP-00044,2025,Q2,10.4,14.09,4.74,69,6.4
699,COMP-00044,2025,Q3,13.77,10.28,6.39,65,5.21
700,COMP-00044,2025,Q4,18.18,8.56,5.87,55,6.14
701,COMP-00044,2026,Q1,23.61,14.53,12.91,72,6.35
702,COMP-00044,2026,Q2,13.37,2.13,13.23,55,7.79
703,COMP-00044,2026,Q3,21.11,14.99,5.04,69,7.47
704,COMP-00044,2026,Q4,16.3,10.16,7.77,69,6.8
705,COMP-00045,2023,Q1,12.75,7.19,7.77,55,5.2
706,COMP-00045,2023,Q2,11.94,14.1,2.98,55,5.76
707,COMP-00045,2023,Q3,11.24,1.48,2.43,53,6.16
708,COMP-00045,2023,Q4,8.4,0.35,3.97,54,5.43
709,COMP-00045,2024,Q1,8.61,3.67,9.28,81,5.36
710,COMP-00045,2024,Q2,7.84,7.39,2.29,69,4.61
711,COMP-00045,2024,Q3,3.06,3.04,5.44,56,5.04
712,COMP-00045,2024,Q4,15.16,6.47,10.28,65,7.71
713,COMP-00045,2025,Q1,2.38,-1.75,0.12,45,4.45
714,COMP-00045,2025,Q2,8.79,6.84,0.98,65,5.1
715,COMP-00045,2025,Q3,12.44,1.73,8.0,55,5.97
716,COMP-00045,2025,Q4,8.41,1.57,4.73,56,5.32
717,COMP-00045,2026,Q1,8.34,15.56,11.56,50,4.38
719,COMP-00045,2026,Q3,11.77,0.73,0.0,77,6.07
720,COMP-00045,2026,Q4,10.9,6.31,0.07,53,6.14
721,COMP-00046,2023,Q1,14.77,-5.0,7.79,71,5.96
722,COMP-00046,2023,Q2,9.24,1.97,4.92,70,4.28
723,COMP-00046,2023,Q3,10.59,-2.04,6.11,44,5.5
724,COMP-00046,2023,Q4,10.38,17.75,4.91,54,7.16
725,COMP-00046,2024,Q1,11.48,9.21,3.39,64,7.34
726,COMP-00046,2024,Q2,9.53,-2.24,7.45,64,5.82
727,COMP-00046,2024,Q3,15.54,4.17,13.98,66,7.1
729,COMP-00046,2025,Q1,12.88,5.58,6.79,62,5.73
730,COMP-00046,2025,Q2,8.96,6.17,3.68,65,5.48
731,COMP-00046,2025,Q3,11.32,-1.23,3.45,58,5.94
733,COMP-00046,2026,Q1,17.94,14.05,4.55,58,5.07
734,COMP-00046,2026,Q2,11.46,5.11,6.06,56,4.89
735,COMP-00046,2026,Q3,13.26,3.02,7.24,69,5.69
736,COMP-00046,2026,Q4,17.73,7.91,4.66,56,6.14
737,COMP-00047,2023,Q1,17.12,21.57,6.32,66,6.97
738,COMP-00047,2023,Q2,7.38,5.62,7.32,56,6.32
739,COMP-00047,2023,Q3,19.96,1.55,9.41,71,7.13
740,COMP-00047,2023,Q4,18.13,14.46,7.61,52,5.54
741,COMP-00047,2024,Q1,12.41,7.85,4.96,73,5.71
742,COMP-00047,2024,Q2,17.03,4.08,8.06,75,5.84
743,COMP-00047,2024,Q3,26.04,8.41,8.59,56,4.97
744,COMP-00047,2024,Q4,9.6,12.36,9.36,68,6.8
745,COMP-00047,2025,Q1,13.84,14.28,8.99,59,7.29
746,COMP-00047,2025,Q2,12.66,7.5,6.43,60,7.27
747,COMP-00047,2025,Q3,17.87,13.99,10.79,60,6.24
748,COMP-00047,2025,Q4,10.46,4.06,8.53,49,5.87
749,COMP-00047,2026,Q1,6.83,-5.0,0.35,67,5.97
750,COMP-00047,2026,Q2,13.43,12.46,1.39,60,6.53
751,COMP-00047,2026,Q3,12.67,12.84,9.41,64,6.24
752,COMP-00047,2026,Q4,11.13,8.11,9.04,61,6.02
753,COMP-00048,2023,Q1,8.48,6.53,0.0,64,5.98
754,COMP-00048,2023,Q2,10.36,3.52,8.09,53,6.64
755,COMP-00048,2023,Q3,3.88,5.31,6.35,47,5.09
756,COMP-00048,2023,Q4,11.62,3.71,6.02,63,5.35
757,COMP-00048,2024,Q1,11.12,3.16,5.17,45,5.24
758,COMP-00048,2024,Q2,10.29,7.31,1.89,61,5.23
759,COMP-00048,2024,Q3,8.14,4.0,3.2,44,4.52
760,COMP-00048,2024,Q4,5.07,8.23,5.73,52,5.27
761,COMP-00048,2025,Q1,11.25,9.01,5.87,56,5.76
762,COMP-00048,2025,Q2,0.0,-0.07,2.58,49,5.02
763,COMP-00048,2025,Q3,1.55,-3.35,0.38,52,4.76
764,COMP-00048,2025,Q4,0.13,-0.49,4.04,44,4.32
765,COMP-00048,2026,Q1,4.2,5.34,4.49,50,4.84
766,COMP-00048,2026,Q2,4.76,-3.82,5.67,57,4.45
767,COMP-00048,2026,Q3,10.91,15.56,3.66,60,5.18
769,COMP-00049,2023,Q1,12.43,1.21,0.0,51,6.02
771,COMP-00049,2023,Q3,6.16,4.88,1.94,54,5.84
772,COMP-00049,2023,Q4,18.59,2.74,10.07,63,7.25
773,COMP-00049,2024,Q1,16.19,14.6,11.13,58,6.6
774,COMP-00049,2024,Q2,12.21,-1.61,3.06,50,4.78
775,COMP-00049,2024,Q3,14.23,11.94,0.0,59,6.05
776,COMP-00049,2024,Q4,13.25,-0.09,6.03,59,6.78
777,COMP-00049,2025,Q1,16.63,2.94,6.95,61,5.16
778,COMP-00049,2025,Q2,5.79,-1.81,5.09,56,6.0
779,COMP-00049,2025,Q3,14.69,9.83,6.88,68,7.07
780,COMP-00049,2025,Q4,24.5,10.95,12.35,63,7.38
781,COMP-00049,2026,Q1,16.64,5.59,2.03,59,5.96
783,COMP-00049,2026,Q3,13.89,3.83,7.15,57,6.9
784,COMP-00049,2026,Q4,11.24,-1.9,4.95,69,6.6
785,COMP-00050,2023,Q1,3.26,7.53,0.0,48,5.08
786,COMP-00050,2023,Q2,16.39,5.38,9.4,51,7.37
787,COMP-00050,2023,Q3,0.0,4.34,3.78,57,3.88
788,COMP-00050,2023,Q4,4.38,4.09,1.09,53,5.8
789,COMP-00050,2024,Q1,8.61,4.79,0.23,53,4.36
790,COMP-00050,2024,Q2,7.4,0.3,5.01,48,6.28
791,COMP-00050,2024,Q3,6.61,5.28,9.08,58,4.43
792,COMP-00050,2024,Q4,5.05,5.31,9.15,48,4.2
793,COMP-00050,2025,Q1,11.9,10.39,9.17,40,5.69
794,COMP-00050,2025,Q2,6.82,2.34,3.75,45,5.38
795,COMP-00050,2025,Q3,4.86,0.09,1.49,47,4.69
796,COMP-00050,2025,Q4,8.22,7.4,3.5,63,3.79
797,COMP-00050,2026,Q1,14.99,12.46,5.07,51,6.17
798,COMP-00050,2026,Q2,0.0,2.26,1.03,63,4.94
799,COMP-00050,2026,Q3,12.7,-1.68,7.0,66,6.07
801,COMP-00051,2023,Q1,0.0,-1.88,0.0,46,3.42
803,COMP-00051,2023,Q3,9.97,15.7,5.49,54,3.56
804,COMP-00051,2023,Q4,10.42,7.84,4.01,42,6.11
805,COMP-00051,2024,Q1,11.66,4.97,9.82,47,5.74
806,COMP-00051,2024,Q2,8.38,11.37,3.35,48,2.91
807,COMP-00051,2024,Q3,0.0,0.62,0.0,48,4.48
808,COMP-00051,2024,Q4,3.13,6.61,0.67,54,5.44
809,COMP-00051,2025,Q1,4.22,-0.43,2.91,56,3.72
810,COMP-00051,2025,Q2,7.43,5.95,1.82,51,5.22
811,COMP-00051,2025,Q3,7.42,0.42,0.68,56,6.44
812,COMP-00051,2025,Q4,0.0,-2.98,1.27,47,3.25
813,COMP-00051,2026,Q1,2.52,5.67,10.75,46,3.83
814,COMP-00051,2026,Q2,7.11,3.32,6.74,48,4.82
815,COMP-00051,2026,Q3,17.24,11.1,6.25,59,5.2
816,COMP-00051,2026,Q4,8.45,4.85,11.21,41,5.68
817,COMP-00052,2023,Q1,16.68,-1.77,11.0,53,6.18
818,COMP-00052,2023,Q2,17.83,8.81,8.39,55,6.24
819,COMP-00052,2023,Q3,3.6,1.77,10.05,46,5.75
820,COMP-00052,2023,Q4,15.27,8.56,6.06,52,6.41
821,COMP-00052,2024,Q1,11.14,10.29,3.34,51,5.07
822,COMP-00052,2024,Q2,5.29,4.24,1.24,50,6.4
823,COMP-00052,2024,Q3,6.84,-0.92,4.23,69,5.6
824,COMP-00052,2024,Q4,8.61,2.28,1.86,57,4.04
825,COMP-00052,2025,Q1,6.22,8.45,8.53,44,4.56
826,COMP-00052,2025,Q2,6.25,5.17,0.0,40,5.33
827,COMP-00052,2025,Q3,9.55,2.38,0.71,59,5.27
828,COMP-00052,2025,Q4,9.17,4.11,3.02,57,4.37
829,COMP-00052,2026,Q1,14.81,10.8,0.0,55,5.48
830,COMP-00052,2026,Q2,13.98,8.56,2.63,67,5.61
831,COMP-00052,2026,Q3,2.77,2.19,3.52,43,4.4
832,COMP-00052,2026,Q4,8.15,0.38,1.75,47,5.66
833,COMP-00053,2023,Q1,9.15,-2.86,13.92,64,4.62
834,COMP-00053,2023,Q2,7.16,4.6,2.64,67,4.69
836,COMP-00053,2023,Q4,14.43,11.88,6.02,60,4.97
837,COMP-00053,2024,Q1,8.14,2.17,0.38,58,5.1
838,COMP-00053,2024,Q2,19.96,16.3,9.84,61,5.66
839,COMP-00053,2024,Q3,13.89,5.98,3.39,74,4.67
840,COMP-00053,2024,Q4,17.35,13.39,9.27,59,7.11
842,COMP-00053,2025,Q2,8.53,7.17,8.81,60,4.8
843,COMP-00053,2025,Q3,6.38,-1.33,7.95,67,6.34
844,COMP-00053,2025,Q4,11.38,3.4,4.85,40,4.06
845,COMP-00053,2026,Q1,7.6,3.38,10.89,54,5.17
846,COMP-00053,2026,Q2,15.57,1.16,9.54,62,5.73
848,COMP-00053,2026,Q4,13.25,14.07,4.76,60,7.06
849,COMP-00054,2023,Q1,0.0,-4.81,6.81,40,4.0
850,COMP-00054,2023,Q2,0.06,-4.8,2.54,61,2.67
851,COMP-00054,2023,Q3,6.56,2.95,2.01,57,4.38
852,COMP-00054,2023,Q4,0.0,-5.0,2.4,50,4.9
853,COMP-00054,2024,Q1,0.0,4.79,0.0,40,4.86
854,COMP-00054,2024,Q2,0.0,-4.12,2.65,54,5.37
855,COMP-00054,2024,Q3,12.54,1.31,0.0,55,5.38
856,COMP-00054,2024,Q4,0.0,-2.05,1.39,43,5.11
857,COMP-00054,2025,Q1,2.39,7.88,2.91,40,6.03
858,COMP-00054,2025,Q2,3.18,-2.69,6.94,40,4.93
859,COMP-00054,2025,Q3,9.41,8.06,0.0,57,6.72
860,COMP-00054,2025,Q4,6.49,7.11,0.16,47,5.35
861,COMP-00054,2026,Q1,9.62,0.95,1.97,40,4.48
862,COMP-00054,2026,Q2,6.04,8.77,6.97,65,5.65
863,COMP-00054,2026,Q3,1.83,4.72,1.06,49,2.54
864,COMP-00054,2026,Q4,2.86,0.35,1.22,50,5.25
865,COMP-00055,2023,Q1,13.06,8.3,4.3,57,6.18
866,COMP-00055,2023,Q2,9.84,13.91,4.5,77,6.66
867,COMP-00055,2023,Q3,8.31,5.62,8.02,46,5.73
868,COMP-00055,2023,Q4,11.11,2.06,0.0,53,4.79
869,COMP-00055,2024,Q1,13.62,-0.96,3.04,60,5.7
871,COMP-00055,2024,Q3,10.32,4.13,8.76,58,5.08
872,COMP-00055,2024,Q4,9.6,10.91,7.07,64,5.74
873,COMP-00055,2025,Q1,7.11,7.26,3.83,79,6.33
874,COMP-00055,2025,Q2,12.77,-2.19,2.07,55,5.78
875,COMP-00055,2025,Q3,13.77,6.0,6.1,61,6.54
876,COMP-00055,2025,Q4,8.29,0.98,5.53,64,5.45
877,COMP-00055,2026,Q1,16.14,11.21,5.55,62,4.57
